event_id,user_id,event_type,timestamp,page,session_id
1252,110,purchase,2024-06-27 16:00:00,checkout,4700
1253,110,add_to_cart,2024-06-30 00:00:00,home,2552
1254,110,page_view,2024-06-30 00:00:00,home,9700
1255,110,signup,2024-06-30 00:00:00,cart,2256
1256,110,checkout_start,2024-06-30 00:00:00,confirmation,5913
1257,110,add_to_cart,2024-06-30 00:00:00,cart,4278
1258,110,signup,2024-06-30 00:00:00,confirmation,9443
1259,110,add_to_cart,2024-06-30 00:00:00,confirmation,3958
1260,110,add_to_cart,2024-06-15 19:00:00,confirmation,4056
1261,110,signup,2024-06-30 00:00:00,pricing,8656
1262,110,purchase,2024-06-26 10:00:00,confirmation,8106
1263,110,add_to_cart,2024-06-30 00:00:00,home,9556
1264,111,signup,2024-03-13 13:00:00,product,3465
1265,111,add_to_cart,2024-03-27 05:00:00,blog,8133
1266,111,page_view,2024-03-15 12:00:00,blog,2055
1267,111,page_view,2024-03-25 01:00:00,checkout,5373
1268,111,add_to_cart,2024-03-10 05:00:00,cart,4868
1269,111,page_view,2024-03-15 07:00:00,product,4144
1270,111,page_view,2024-02-28 04:00:00,blog,6087
1271,111,signup,2024-03-17 19:00:00,checkout,7914
1272,112,page_view,2024-04-22 14:00:00,product,1477
1273,112,checkout_start,2024-04-25 00:00:00,cart,3883
1274,112,checkout_start,2024-05-11 11:00:00,pricing,8960
1275,113,checkout_start,2024-04-06 08:00:00,home,6143
1276,113,page_view,2024-04-29 16:00:00,home,7668
1277,114,add_to_cart,2024-06-06 15:00:00,home,7502
1278,114,page_view,2024-05-14 23:00:00,confirmation,9196
1279,114,signup,2024-05-14 03:00:00,blog,9605
1280,114,signup,2024-05-19 17:00:00,home,4900
1281,114,page_view,2024-06-03 14:00:00,blog,6134
1282,114,checkout_start,2024-05-23 01:00:00,pricing,7388
1283,114,purchase,2024-05-19 01:00:00,product,3363
1284,114,page_view,2024-05-13 13:00:00,cart,8200
1285,114,page_view,2024-05-26 10:00:00,confirmation,1916
1286,114,signup,2024-05-29 22:00:00,pricing,2850
1287,114,signup,2024-05-22 12:00:00,checkout,5036
1288,114,checkout_start,2024-05-20 20:00:00,product,6947
1289,114,add_to_cart,2024-05-29 06:00:00,blog,6049
1290,115,purchase,2024-06-30 00:00:00,confirmation,1570
1291,115,checkout_start,2024-06-30 00:00:00,home,4926
1292,116,page_view,2024-05-17 13:00:00,pricing,6945
1293,116,page_view,2024-05-23 05:00:00,blog,4872
1294,116,page_view,2024-05-12 21:00:00,checkout,5186
1295,116,page_view,2024-05-06 20:00:00,blog,4857
1296,116,page_view,2024-05-06 16:00:00,product,8190
1297,116,page_view,2024-05-20 22:00:00,blog,7656
1298,116,page_view,2024-04-25 10:00:00,home,9055
1299,116,add_to_cart,2024-05-14 02:00:00,blog,6451
1300,116,checkout_start,2024-05-12 00:00:00,blog,2644
1301,116,add_to_cart,2024-04-30 20:00:00,confirmation,2087
1302,117,add_to_cart,2024-06-30 00:00:00,blog,9973
1303,117,signup,2024-06-30 00:00:00,home,1853
1304,117,add_to_cart,2024-06-30 00:00:00,pricing,8264
1305,117,page_view,2024-06-30 00:00:00,checkout,4278
1306,117,page_view,2024-06-30 00:00:00,confirmation,2347
1307,117,page_view,2024-06-21 17:00:00,confirmation,3131
1308,117,add_to_cart,2024-06-30 00:00:00,blog,6233
1309,117,signup,2024-06-30 00:00:00,pricing,3187
1310,117,page_view,2024-06-28 02:00:00,confirmation,6367
1311,117,page_view,2024-06-29 00:00:00,checkout,7022
1312,117,page_view,2024-06-24 18:00:00,checkout,4677
1313,117,purchase,2024-06-17 21:00:00,confirmation,4747
1314,117,purchase,2024-06-20 19:00:00,product,5289
1315,118,signup,2024-03-31 02:00:00,checkout,5262
1316,118,page_view,2024-04-04 08:00:00,cart,3787
1317,118,page_view,2024-04-22 04:00:00,pricing,9615
1318,118,add_to_cart,2024-04-16 13:00:00,checkout,9096
1319,118,page_view,2024-04-03 01:00:00,product,4121
1320,118,page_view,2024-04-09 08:00:00,checkout,7259
1321,118,signup,2024-04-03 13:00:00,product,4531
1322,119,page_view,2024-03-17 21:00:00,product,7693
1323,119,page_view,2024-02-24 05:00:00,cart,4858
1324,119,signup,2024-03-15 08:00:00,product,7056
1325,119,add_to_cart,2024-03-13 20:00:00,checkout,2404
1326,119,signup,2024-02-18 10:00:00,blog,6296
1327,119,page_view,2024-03-18 13:00:00,product,7283
1328,119,add_to_cart,2024-03-07 01:00:00,cart,2196
1329,119,signup,2024-02-22 01:00:00,home,6453
1330,119,signup,2024-02-28 00:00:00,cart,1745
1331,119,page_view,2024-02-18 05:00:00,confirmation,7241
1332,119,purchase,2024-03-01 21:00:00,pricing,7076
1333,120,page_view,2024-03-31 20:00:00,product,5264
1334,120,signup,2024-03-15 05:00:00,cart,8669
1335,120,page_view,2024-03-13 15:00:00,pricing,9690
1336,120,page_view,2024-03-26 11:00:00,home,6132
1337,120,purchase,2024-03-09 21:00:00,checkout,5603
1338,120,purchase,2024-03-23 09:00:00,cart,5312
1339,121,page_view,2024-06-17 01:00:00,product,6169
1340,121,add_to_cart,2024-06-15 23:00:00,product,8208
1341,121,page_view,2024-05-28 06:00:00,home,4766
1342,121,page_view,2024-06-02 19:00:00,cart,3679
1343,121,signup,2024-06-14 22:00:00,checkout,1668
1344,121,page_view,2024-06-13 20:00:00,pricing,8949
1345,121,signup,2024-06-14 12:00:00,blog,3425
1346,121,page_view,2024-05-31 06:00:00,product,5654
1347,121,checkout_start,2024-06-02 16:00:00,pricing,9335
1348,121,signup,2024-06-06 15:00:00,pricing,4479
1349,122,signup,2024-01-30 04:00:00,confirmation,3958
1350,122,purchase,2024-02-16 18:00:00,product,9161
1351,122,page_view,2024-02-27 21:00:00,cart,1425
1352,122,add_to_cart,2024-02-11 03:00:00,pricing,2998
1353,122,page_view,2024-02-15 19:00:00,home,6300
1354,122,page_view,2024-02-05 13:00:00,checkout,8861
1355,122,add_to_cart,2024-02-18 08:00:00,cart,1095
1356,122,purchase,2024-02-13 01:00:00,pricing,8423
1357,122,purchase,2024-02-12 20:00:00,pricing,3118
1358,122,checkout_start,2024-02-08 00:00:00,blog,5635
1359,122,checkout_start,2024-02-12 18:00:00,pricing,2158
1360,122,purchase,2024-02-22 08:00:00,checkout,2516
1361,122,page_view,2024-02-16 00:00:00,product,7535
1362,122,page_view,2024-02-02 19:00:00,product,3669
1363,122,add_to_cart,2024-02-15 13:00:00,cart,3525
1364,122,page_view,2024-02-04 03:00:00,blog,8083
1365,122,purchase,2024-02-12 05:00:00,confirmation,3151
1366,122,add_to_cart,2024-02-14 07:00:00,blog,7020
1367,122,page_view,2024-02-20 20:00:00,checkout,7358
1368,122,page_view,2024-02-19 07:00:00,confirmation,7931
1369,123,checkout_start,2024-04-18 00:00:00,confirmation,4053
1370,123,add_to_cart,2024-04-18 12:00:00,home,1662
1371,123,page_view,2024-04-21 21:00:00,checkout,4673
1372,123,add_to_cart,2024-04-27 15:00:00,product,9115
1373,124,add_to_cart,2024-06-20 20:00:00,home,5762
1374,124,signup,2024-06-13 23:00:00,blog,8825
1375,124,page_view,2024-06-06 19:00:00,product,5921
1376,124,signup,2024-06-04 14:00:00,cart,1781
1377,124,page_view,2024-06-17 12:00:00,home,9411
1378,124,signup,2024-05-29 14:00:00,checkout,2548
1379,124,add_to_cart,2024-06-13 19:00:00,confirmation,5151
1380,124,page_view,2024-06-09 03:00:00,home,9248
1381,124,page_view,2024-05-25 16:00:00,pricing,8583
1382,124,checkout_start,2024-06-01 15:00:00,blog,7438
1383,124,page_view,2024-05-26 22:00:00,pricing,5876
1384,124,signup,2024-06-07 09:00:00,checkout,8371
1385,124,checkout_start,2024-06-20 14:00:00,cart,4066
1386,124,page_view,2024-06-03 00:00:00,pricing,5248
1387,124,page_view,2024-06-22 17:00:00,confirmation,1293
1388,124,page_view,2024-05-25 05:00:00,home,3813
1389,124,signup,2024-06-21 23:00:00,pricing,7637
1390,124,purchase,2024-06-22 01:00:00,confirmation,8974
1391,125,checkout_start,2024-02-16 09:00:00,confirmation,6910
1392,125,add_to_cart,2024-02-19 11:00:00,pricing,7471
1393,125,page_view,2024-02-02 21:00:00,product,1227
1394,125,page_view,2024-01-29 03:00:00,home,4083
1395,125,page_view,2024-01-22 03:00:00,pricing,3378
1396,125,page_view,2024-02-17 17:00:00,blog,9824
1397,125,page_view,2024-01-29 03:00:00,blog,8592
1398,125,signup,2024-01-27 07:00:00,home,2908
1399,125,purchase,2024-01-28 02:00:00,pricing,8295
1400,125,signup,2024-02-10 16:00:00,blog,8364
1401,125,page_view,2024-02-14 23:00:00,cart,7418
1402,126,page_view,2024-04-01 05:00:00,pricing,8074
1403,126,checkout_start,2024-04-04 17:00:00,pricing,5764
1404,126,signup,2024-03-19 13:00:00,checkout,9410
1405,127,purchase,2024-02-15 02:00:00,blog,8993
1406,127,add_to_cart,2024-01-29 21:00:00,confirmation,1311
1407,127,signup,2024-02-07 00:00:00,confirmation,2040
1408,127,checkout_start,2024-01-31 10:00:00,checkout,8755
1409,127,signup,2024-01-24 23:00:00,pricing,6681
1410,127,add_to_cart,2024-02-08 03:00:00,home,3643
1411,127,add_to_cart,2024-02-01 06:00:00,checkout,6633
1412,127,page_view,2024-02-07 16:00:00,product,6556
1413,127,checkout_start,2024-02-14 16:00:00,pricing,8675
1414,127,checkout_start,2024-01-25 14:00:00,pricing,7395
1415,127,checkout_start,2024-02-06 18:00:00,pricing,6902
1416,127,checkout_start,2024-02-09 03:00:00,blog,3654
1417,127,page_view,2024-02-15 12:00:00,pricing,2412
1418,127,signup,2024-02-17 11:00:00,product,4268
1419,127,add_to_cart,2024-01-26 16:00:00,home,7815
1420,127,page_view,2024-02-10 01:00:00,product,1770
1421,127,page_view,2024-01-20 18:00:00,cart,6849
1422,127,page_view,2024-02-17 21:00:00,blog,9248
1423,127,checkout_start,2024-01-21 08:00:00,cart,8055
1424,127,add_to_cart,2024-01-24 20:00:00,home,4671
1425,128,purchase,2024-06-14 00:00:00,blog,6820
1426,128,add_to_cart,2024-06-04 23:00:00,confirmation,5382
1427,128,checkout_start,2024-06-09 10:00:00,blog,9444
1428,128,add_to_cart,2024-06-28 18:00:00,pricing,1826
1429,128,checkout_start,2024-06-21 16:00:00,blog,2817
1430,128,checkout_start,2024-06-07 12:00:00,confirmation,2669
1431,128,page_view,2024-06-26 23:00:00,home,3736
1432,128,page_view,2024-06-29 21:00:00,product,6925
1433,128,add_to_cart,2024-06-09 16:00:00,pricing,8233
1434,128,signup,2024-06-24 14:00:00,blog,2626
1435,128,add_to_cart,2024-06-09 13:00:00,cart,3257
1436,128,checkout_start,2024-06-08 05:00:00,checkout,7811
1437,128,page_view,2024-06-03 06:00:00,blog,8760
1438,128,page_view,2024-06-17 13:00:00,product,2396
1439,128,page_view,2024-06-14 08:00:00,blog,7799
1440,128,add_to_cart,2024-06-18 09:00:00,product,3483
1441,128,signup,2024-06-25 14:00:00,product,3260
1442,129,purchase,2024-05-25 15:00:00,checkout,9456
1443,129,page_view,2024-06-06 02:00:00,home,8251
1444,129,add_to_cart,2024-05-14 05:00:00,pricing,9476
1445,129,page_view,2024-05-10 23:00:00,cart,7580
1446,129,signup,2024-05-15 00:00:00,checkout,1607
1447,129,purchase,2024-06-05 04:00:00,product,1947
1448,129,purchase,2024-06-03 22:00:00,blog,9516
1449,129,signup,2024-05-20 14:00:00,pricing,5986
1450,129,purchase,2024-05-21 09:00:00,home,5583
1451,129,add_to_cart,2024-05-30 12:00:00,product,7618
1452,129,add_to_cart,2024-05-27 00:00:00,confirmation,8244
1453,129,page_view,2024-06-06 18:00:00,blog,7627
1454,129,checkout_start,2024-05-16 10:00:00,home,1605
1455,129,page_view,2024-05-30 22:00:00,pricing,3064
1456,129,purchase,2024-05-30 04:00:00,cart,4501
1457,130,signup,2024-06-29 19:00:00,confirmation,6582
1458,130,page_view,2024-06-30 00:00:00,home,9846
1459,130,page_view,2024-06-30 00:00:00,blog,5979
1460,130,purchase,2024-06-26 00:00:00,home,1982
1461,131,add_to_cart,2024-05-28 01:00:00,cart,3028
1462,131,add_to_cart,2024-05-19 00:00:00,home,8352
1463,131,signup,2024-05-29 17:00:00,home,8424
1464,131,purchase,2024-05-31 11:00:00,blog,9737
1465,131,page_view,2024-06-11 09:00:00,cart,5661
1466,131,checkout_start,2024-06-14 10:00:00,pricing,3293
1467,131,signup,2024-06-02 02:00:00,product,2724
1468,131,signup,2024-05-30 23:00:00,product,6919
1469,131,page_view,2024-06-05 09:00:00,pricing,7974
1470,131,page_view,2024-06-03 13:00:00,home,7961
1471,131,signup,2024-05-22 13:00:00,checkout,2279
1472,131,add_to_cart,2024-06-01 18:00:00,checkout,9502
1473,131,checkout_start,2024-06-02 20:00:00,confirmation,9172
1474,132,add_to_cart,2024-05-17 18:00:00,checkout,7830
1475,132,page_view,2024-05-05 22:00:00,product,8942
1476,132,page_view,2024-05-18 12:00:00,pricing,9408
1477,132,page_view,2024-05-21 13:00:00,product,8461
1478,132,page_view,2024-05-19 04:00:00,product,7051
1479,132,add_to_cart,2024-05-04 01:00:00,checkout,2807
1480,132,page_view,2024-05-04 03:00:00,cart,1659
1481,132,page_view,2024-05-21 07:00:00,cart,5995
1482,132,page_view,2024-05-14 23:00:00,checkout,1458
1483,132,page_view,2024-05-05 02:00:00,confirmation,7910
1484,132,purchase,2024-05-01 01:00:00,cart,5644
1485,132,page_view,2024-05-08 04:00:00,pricing,9008
1486,132,page_view,2024-04-29 02:00:00,cart,2106
1487,132,signup,2024-04-30 21:00:00,confirmation,6074
1488,132,signup,2024-05-23 03:00:00,cart,7181
1489,133,page_view,2024-06-30 00:00:00,product,9270
1490,133,signup,2024-06-30 00:00:00,checkout,8357
1491,133,checkout_start,2024-06-15 08:00:00,cart,2463
1492,133,add_to_cart,2024-06-30 00:00:00,checkout,7344
1493,133,purchase,2024-06-18 22:00:00,cart,9863
1494,133,purchase,2024-06-10 22:00:00,checkout,5544
1495,133,page_view,2024-06-30 00:00:00,product,1406
1496,133,add_to_cart,2024-06-30 00:00:00,blog,6060
1497,133,add_to_cart,2024-06-30 00:00:00,pricing,2395
1498,133,purchase,2024-06-17 05:00:00,confirmation,1866
1499,133,signup,2024-06-30 00:00:00,blog,8796
1500,133,checkout_start,2024-06-30 00:00:00,home,9713
1501,133,purchase,2024-06-16 16:00:00,cart,4371
1502,133,checkout_start,2024-06-19 11:00:00,blog,8278
1503,133,checkout_start,2024-06-12 14:00:00,confirmation,6249
1504,133,signup,2024-06-26 03:00:00,checkout,1381
1505,133,signup,2024-06-23 12:00:00,checkout,1394
1506,134,page_view,2024-03-08 12:00:00,home,2878
1507,134,signup,2024-02-28 05:00:00,cart,3359
1508,134,page_view,2024-03-02 19:00:00,home,3526
1509,134,purchase,2024-03-08 02:00:00,pricing,3772
1510,134,add_to_cart,2024-02-26 12:00:00,cart,3973
1511,134,add_to_cart,2024-02-25 03:00:00,cart,7388
1512,134,page_view,2024-02-28 05:00:00,checkout,6311
1513,134,page_view,2024-03-06 00:00:00,blog,2981
1514,134,page_view,2024-02-26 05:00:00,blog,4874
1515,134,signup,2024-03-16 00:00:00,confirmation,7308
1516,134,page_view,2024-02-28 21:00:00,cart,8615
1517,134,signup,2024-03-18 14:00:00,checkout,1473
1518,134,add_to_cart,2024-03-12 09:00:00,home,5409
1519,134,purchase,2024-03-18 15:00:00,pricing,2663
1520,134,add_to_cart,2024-03-05 12:00:00,pricing,3057
1521,134,signup,2024-03-07 23:00:00,checkout,2374
1522,134,signup,2024-03-22 03:00:00,blog,3332
1523,134,signup,2024-03-10 22:00:00,product,5016
1524,135,purchase,2024-05-27 01:00:00,confirmation,8401
1525,135,page_view,2024-05-10 18:00:00,checkout,5739
1526,135,purchase,2024-06-05 20:00:00,home,1985
1527,135,page_view,2024-05-29 13:00:00,cart,7228
1528,135,checkout_start,2024-05-23 23:00:00,product,9361
1529,135,page_view,2024-05-21 00:00:00,pricing,9750
1530,135,page_view,2024-06-02 00:00:00,home,7476
1531,135,page_view,2024-06-07 19:00:00,product,5578
1532,135,page_view,2024-05-27 10:00:00,confirmation,6215
1533,135,purchase,2024-06-07 02:00:00,pricing,5282
1534,135,page_view,2024-05-28 07:00:00,pricing,6269
1535,135,page_view,2024-05-23 13:00:00,confirmation,6381
1536,135,purchase,2024-05-09 16:00:00,product,1033
1537,135,signup,2024-06-03 23:00:00,home,3843
1538,135,signup,2024-05-26 15:00:00,pricing,9011
1539,135,signup,2024-05-25 18:00:00,blog,2270
1540,135,page_view,2024-05-31 23:00:00,blog,8293
1541,135,page_view,2024-06-06 16:00:00,blog,7166
1542,135,page_view,2024-06-03 15:00:00,product,1138
1543,136,page_view,2024-04-23 17:00:00,product,8283
1544,136,page_view,2024-04-04 09:00:00,home,5606
1545,136,purchase,2024-05-03 00:00:00,cart,4137
1546,136,checkout_start,2024-04-07 20:00:00,pricing,5967
1547,136,page_view,2024-04-13 10:00:00,checkout,6947
1548,137,signup,2024-05-27 23:00:00,pricing,4425
1549,137,page_view,2024-05-16 07:00:00,blog,7489
1550,137,checkout_start,2024-05-20 17:00:00,confirmation,9197
1551,138,signup,2024-01-24 06:00:00,pricing,3875
1552,138,signup,2024-01-19 18:00:00,pricing,2065
1553,138,page_view,2024-01-22 10:00:00,confirmation,4734
1554,138,add_to_cart,2024-02-08 07:00:00,cart,4143
1555,138,page_view,2024-02-14 22:00:00,pricing,9731
1556,138,page_view,2024-02-12 05:00:00,confirmation,8437
1557,138,purchase,2024-01-17 02:00:00,pricing,1849
1558,138,signup,2024-01-30 18:00:00,checkout,5489
1559,138,add_to_cart,2024-01-22 04:00:00,checkout,9119
1560,138,signup,2024-02-01 10:00:00,home,4678
1561,138,page_view,2024-01-19 00:00:00,checkout,9723
1562,138,page_view,2024-02-05 03:00:00,checkout,4188
1563,138,page_view,2024-01-31 06:00:00,confirmation,1415
1564,138,purchase,2024-01-26 15:00:00,checkout,2219
1565,138,page_view,2024-01-27 15:00:00,cart,6092
1566,138,add_to_cart,2024-01-19 16:00:00,home,1456
1567,138,signup,2024-02-06 11:00:00,home,6477
1568,139,page_view,2024-05-24 13:00:00,product,6583
1569,139,checkout_start,2024-05-16 07:00:00,confirmation,4878
1570,139,add_to_cart,2024-05-17 02:00:00,confirmation,8184
1571,139,add_to_cart,2024-05-18 01:00:00,confirmation,3045
1572,139,purchase,2024-05-17 15:00:00,home,7183
1573,139,checkout_start,2024-05-27 08:00:00,pricing,2065
1574,139,page_view,2024-05-19 10:00:00,blog,8240
1575,139,page_view,2024-05-16 08:00:00,pricing,8075
1576,139,page_view,2024-05-16 19:00:00,home,1855
1577,139,checkout_start,2024-05-26 13:00:00,checkout,2570
1578,140,checkout_start,2024-01-28 22:00:00,blog,1173
1579,140,page_view,2024-02-07 08:00:00,blog,8014
1580,140,add_to_cart,2024-02-14 11:00:00,cart,1425
1581,140,signup,2024-02-07 08:00:00,confirmation,4153
1582,140,page_view,2024-01-23 14:00:00,confirmation,2106
1583,140,checkout_start,2024-02-13 07:00:00,product,3064
1584,140,signup,2024-02-15 04:00:00,cart,7897
1585,140,add_to_cart,2024-02-08 12:00:00,checkout,4046
1586,140,page_view,2024-01-29 08:00:00,home,1991
1587,140,page_view,2024-01-24 10:00:00,checkout,9407
1588,140,add_to_cart,2024-02-15 19:00:00,cart,9866
1589,140,page_view,2024-01-25 05:00:00,cart,6618
1590,140,page_view,2024-01-31 10:00:00,home,9481
1591,140,add_to_cart,2024-02-13 00:00:00,product,1939
1592,140,signup,2024-01-29 03:00:00,blog,1894
1593,141,page_view,2024-03-26 16:00:00,product,4297
1594,141,page_view,2024-03-14 22:00:00,pricing,8794
1595,141,add_to_cart,2024-04-10 15:00:00,checkout,6425
1596,141,signup,2024-04-05 16:00:00,cart,5909
1597,141,page_view,2024-03-29 20:00:00,home,8443
1598,141,signup,2024-03-13 19:00:00,home,4654
1599,141,page_view,2024-04-10 13:00:00,confirmation,4492
1600,141,signup,2024-03-22 04:00:00,blog,6431
1601,141,page_view,2024-03-28 00:00:00,product,1110
1602,141,page_view,2024-03-27 11:00:00,cart,1491
1603,141,page_view,2024-04-04 16:00:00,cart,8215
1604,141,add_to_cart,2024-03-20 07:00:00,blog,6896
1605,141,purchase,2024-03-13 20:00:00,product,4241
1606,141,page_view,2024-03-24 02:00:00,cart,3855
1607,141,checkout_start,2024-03-26 11:00:00,product,3925
1608,142,page_view,2024-03-05 22:00:00,cart,2657
1609,142,checkout_start,2024-03-05 21:00:00,product,7208
1610,142,checkout_start,2024-04-01 22:00:00,home,6544
1611,142,page_view,2024-03-13 23:00:00,product,7056
1612,142,add_to_cart,2024-03-20 21:00:00,confirmation,8106
1613,142,page_view,2024-03-07 18:00:00,product,4107
1614,142,signup,2024-03-13 04:00:00,pricing,7131
1615,142,signup,2024-03-18 13:00:00,pricing,5006
1616,143,signup,2024-02-19 06:00:00,blog,9773
1617,143,checkout_start,2024-02-05 13:00:00,cart,5049
1618,143,add_to_cart,2024-01-26 06:00:00,cart,3071
1619,144,checkout_start,2024-03-02 22:00:00,product,2333
1620,144,checkout_start,2024-02-27 01:00:00,confirmation,2062
1621,144,signup,2024-02-14 03:00:00,blog,9342
1622,144,signup,2024-02-22 23:00:00,checkout,3932
1623,144,add_to_cart,2024-02-20 17:00:00,confirmation,8918
1624,144,signup,2024-02-28 02:00:00,confirmation,7569
1625,144,purchase,2024-03-05 05:00:00,confirmation,1599
1626,144,page_view,2024-02-15 20:00:00,product,8406
1627,144,page_view,2024-02-17 00:00:00,cart,7963
1628,144,signup,2024-02-23 02:00:00,blog,7129
1629,144,signup,2024-02-17 20:00:00,product,2376
1630,144,signup,2024-02-19 14:00:00,cart,4771
1631,144,page_view,2024-03-02 21:00:00,confirmation,6511
1632,144,signup,2024-02-25 04:00:00,checkout,7700
1633,144,checkout_start,2024-02-22 16:00:00,cart,5473
1634,144,page_view,2024-02-23 07:00:00,checkout,4830
1635,144,add_to_cart,2024-02-18 07:00:00,cart,2350
1636,144,checkout_start,2024-02-19 13:00:00,confirmation,9956
1637,145,purchase,2024-05-06 19:00:00,home,2942
1638,145,page_view,2024-04-28 01:00:00,confirmation,4281
1639,145,page_view,2024-05-09 05:00:00,cart,5096
1640,145,add_to_cart,2024-05-07 21:00:00,blog,5496
1641,146,purchase,2024-04-05 18:00:00,blog,9898
1642,146,page_view,2024-03-22 03:00:00,cart,5617
1643,146,checkout_start,2024-03-25 18:00:00,checkout,7647
1644,146,add_to_cart,2024-04-04 17:00:00,home,8733
1645,146,signup,2024-04-07 21:00:00,blog,3445
1646,146,page_view,2024-03-27 23:00:00,pricing,4438
1647,146,page_view,2024-03-31 05:00:00,confirmation,8679
1648,146,page_view,2024-03-30 16:00:00,home,6129
1649,147,add_to_cart,2024-01-27 07:00:00,pricing,7843
1650,147,signup,2024-01-17 22:00:00,blog,1493
1651,147,page_view,2024-01-24 23:00:00,blog,3102
1652,147,purchase,2024-01-22 00:00:00,home,9188
1653,147,checkout_start,2024-02-06 02:00:00,cart,4694
1654,147,signup,2024-01-26 21:00:00,blog,7608
1655,147,signup,2024-02-07 11:00:00,cart,1380
1656,147,checkout_start,2024-02-02 05:00:00,product,3518
1657,148,add_to_cart,2024-05-27 05:00:00,confirmation,7404
1658,148,page_view,2024-05-19 06:00:00,checkout,2043
1659,148,page_view,2024-05-25 19:00:00,checkout,2779
1660,148,signup,2024-05-17 00:00:00,checkout,5991
1661,148,page_view,2024-05-06 23:00:00,pricing,3910
1662,148,checkout_start,2024-05-04 08:00:00,confirmation,9005
1663,148,page_view,2024-05-04 03:00:00,home,7322
1664,148,page_view,2024-05-15 02:00:00,cart,9591
1665,148,signup,2024-05-05 23:00:00,cart,9495
1666,148,page_view,2024-05-03 11:00:00,blog,7731
1667,148,page_view,2024-05-19 16:00:00,home,3115
1668,148,signup,2024-05-25 21:00:00,pricing,2126
1669,149,page_view,2024-03-04 19:00:00,product,6075
1670,149,checkout_start,2024-03-14 10:00:00,pricing,8778
1671,149,add_to_cart,2024-03-02 18:00:00,cart,4325
1672,149,add_to_cart,2024-03-17 10:00:00,checkout,5512
1673,149,page_view,2024-03-04 14:00:00,product,8302
1674,149,checkout_start,2024-02-27 17:00:00,confirmation,5044
1675,149,page_view,2024-03-18 10:00:00,confirmation,9043
1676,149,signup,2024-03-15 15:00:00,home,2492
1677,149,add_to_cart,2024-03-08 06:00:00,checkout,6681
1678,149,checkout_start,2024-03-25 21:00:00,blog,5873
1679,149,add_to_cart,2024-03-12 16:00:00,blog,3869
1680,149,page_view,2024-03-13 17:00:00,confirmation,8079
1681,149,page_view,2024-03-15 12:00:00,pricing,4005
1682,149,signup,2024-03-25 19:00:00,checkout,1715
1683,150,page_view,2024-02-25 17:00:00,pricing,9810
1684,150,add_to_cart,2024-03-02 10:00:00,home,4559
1685,150,signup,2024-03-11 01:00:00,blog,2986
1686,150,page_view,2024-03-05 17:00:00,home,9264
1687,150,signup,2024-03-03 21:00:00,product,5141
1688,150,signup,2024-02-27 20:00:00,checkout,1437
1689,150,add_to_cart,2024-02-22 02:00:00,pricing,8567
1690,150,page_view,2024-03-06 06:00:00,checkout,4185
1691,150,page_view,2024-03-06 22:00:00,cart,2878
1692,151,add_to_cart,2024-04-18 22:00:00,checkout,8942
1693,151,page_view,2024-04-24 16:00:00,confirmation,4969
1694,151,page_view,2024-04-23 16:00:00,blog,5573
1695,151,page_view,2024-04-11 21:00:00,home,2646
1696,151,page_view,2024-04-12 13:00:00,confirmation,7403
1697,151,page_view,2024-04-12 04:00:00,blog,1183
1698,152,signup,2024-06-12 13:00:00,product,4549
1699,152,checkout_start,2024-06-07 11:00:00,confirmation,4541
1700,152,add_to_cart,2024-06-24 20:00:00,blog,9566
1701,152,add_to_cart,2024-06-30 00:00:00,pricing,2684
1702,152,add_to_cart,2024-06-22 15:00:00,checkout,1858
1703,152,page_view,2024-06-30 00:00:00,blog,7183
1704,152,purchase,2024-06-14 14:00:00,cart,4908
1705,152,page_view,2024-06-14 12:00:00,checkout,1457
1706,152,page_view,2024-06-06 14:00:00,product,2035
1707,152,purchase,2024-06-15 09:00:00,home,3750
1708,153,signup,2024-04-19 21:00:00,home,6359
1709,153,signup,2024-05-01 18:00:00,product,4393
1710,153,page_view,2024-05-11 02:00:00,checkout,2979
1711,153,page_view,2024-04-27 21:00:00,cart,6298
1712,153,page_view,2024-04-25 09:00:00,pricing,6181
1713,153,page_view,2024-04-18 12:00:00,checkout,4606
1714,153,add_to_cart,2024-04-20 19:00:00,cart,7045
1715,154,checkout_start,2024-06-01 20:00:00,checkout,5940
1716,154,signup,2024-06-24 13:00:00,home,9784
1717,154,page_view,2024-06-23 06:00:00,home,6314
1718,155,purchase,2024-04-21 22:00:00,blog,3177
1719,155,page_view,2024-04-07 04:00:00,blog,6209
1720,155,signup,2024-04-21 10:00:00,cart,1289
1721,155,purchase,2024-04-18 23:00:00,checkout,7264
1722,155,add_to_cart,2024-04-14 19:00:00,product,9248
1723,155,add_to_cart,2024-04-18 01:00:00,home,4811
1724,155,add_to_cart,2024-03-24 21:00:00,home,6060
1725,155,add_to_cart,2024-04-03 02:00:00,blog,4990
1726,155,page_view,2024-04-19 10:00:00,product,7136
1727,155,page_view,2024-04-14 06:00:00,product,7156
1728,155,add_to_cart,2024-04-01 17:00:00,product,8270
1729,155,page_view,2024-04-07 00:00:00,cart,1648
1730,155,checkout_start,2024-04-15 05:00:00,checkout,5726
1731,155,page_view,2024-03-25 00:00:00,pricing,6427
1732,156,page_view,2024-06-07 08:00:00,home,5068
1733,156,add_to_cart,2024-06-26 07:00:00,product,7250
1734,156,page_view,2024-06-19 05:00:00,checkout,1099
1735,156,checkout_start,2024-05-30 18:00:00,home,4153
