user_id,variant,assignment_date,converted
1960,treatment,2026-03-14,0
1961,treatment,2026-03-04,0
1962,control,2026-03-08,1
1963,treatment,2026-03-15,1
1964,control,2026-03-07,0
1965,treatment,2026-03-07,0
1966,control,2026-03-02,0
1967,control,2026-03-15,1
1968,control,2026-03-15,0
1969,treatment,2026-03-03,1
1970,control,2026-03-04,0
1971,treatment,2026-03-14,0
1972,control,2026-03-13,0
1973,treatment,2026-03-09,1
1974,treatment,2026-03-04,0
1975,control,2026-03-04,0
1976,control,2026-03-15,1
1977,control,2026-03-05,0
1978,treatment,2026-03-04,0
1979,treatment,2026-03-03,0
1980,treatment,2026-03-03,1
1981,control,2026-03-10,0
1982,treatment,2026-03-15,0
1983,control,2026-03-04,0
1984,control,2026-03-05,1
1985,control,2026-03-10,0
1986,treatment,2026-03-05,1
1987,treatment,2026-03-06,1
1988,treatment,2026-03-07,0
1989,control,2026-03-15,0
1990,control,2026-03-03,0
1991,treatment,2026-03-12,0
1992,treatment,2026-03-08,0
1993,treatment,2026-03-06,0
1994,control,2026-03-02,1
1995,treatment,2026-03-13,0
1996,treatment,2026-03-09,0
1997,treatment,2026-03-14,0
1998,treatment,2026-03-09,1
1999,treatment,2026-03-05,0
2000,treatment,2026-03-12,0
2001,treatment,2026-03-04,1
2002,control,2026-03-07,0
2003,treatment,2026-03-03,0
2004,treatment,2026-03-03,0
2005,control,2026-03-04,0
2006,treatment,2026-03-05,0
2007,treatment,2026-03-07,0
2008,control,2026-03-15,0
2009,control,2026-03-05,0
2010,treatment,2026-03-06,1
2011,treatment,2026-03-12,0
2012,control,2026-03-12,0
2013,treatment,2026-03-09,0
2014,treatment,2026-03-07,1
2015,control,2026-03-15,0
2016,treatment,2026-03-09,0
2017,treatment,2026-03-13,0
2018,treatment,2026-03-15,1
2019,control,2026-03-10,0
2020,control,2026-03-04,1
2021,treatment,2026-03-06,1
2022,control,2026-03-10,0
2023,control,2026-03-09,1
2024,treatment,2026-03-11,0
2025,treatment,2026-03-08,0
2026,control,2026-03-12,1
2027,treatment,2026-03-12,0
2028,control,2026-03-07,0
2029,treatment,2026-03-13,1
2030,control,2026-03-09,1
2031,control,2026-03-06,0
2032,control,2026-03-11,0
2033,control,2026-03-04,0
2034,treatment,2026-03-04,0
2035,treatment,2026-03-03,0
2036,control,2026-03-02,0
2037,control,2026-03-02,0
2038,control,2026-03-02,0
2039,control,2026-03-07,0
2040,control,2026-03-08,0
2041,control,2026-03-12,0
2042,treatment,2026-03-04,1
2043,control,2026-03-06,0
2044,treatment,2026-03-05,0
2045,control,2026-03-05,1
2046,control,2026-03-12,0
2047,treatment,2026-03-07,1
2048,treatment,2026-03-13,1
2049,control,2026-03-07,1
2050,treatment,2026-03-12,0
2051,control,2026-03-09,1
2052,control,2026-03-10,1
2053,treatment,2026-03-06,0
2054,control,2026-03-03,0
2055,control,2026-03-14,0
2056,treatment,2026-03-14,0
2057,treatment,2026-03-03,1
2058,control,2026-03-07,1
2059,control,2026-03-14,0
2060,control,2026-03-06,0
2061,treatment,2026-03-08,0
2062,treatment,2026-03-06,0
2063,treatment,2026-03-14,0
2064,treatment,2026-03-15,0
2065,control,2026-03-04,0
2066,treatment,2026-03-07,0
2067,control,2026-03-12,0
2068,treatment,2026-03-12,0
2069,control,2026-03-08,0
2070,control,2026-03-05,0
2071,treatment,2026-03-14,0
2072,control,2026-03-06,1
2073,treatment,2026-03-07,1
2074,treatment,2026-03-05,0
2075,control,2026-03-06,1
2076,treatment,2026-03-05,1
2077,treatment,2026-03-12,1
2078,control,2026-03-12,0
2079,treatment,2026-03-04,1
2080,control,2026-03-07,0
2081,treatment,2026-03-08,0
2082,treatment,2026-03-15,0
2083,control,2026-03-06,1
2084,control,2026-03-10,1
2085,control,2026-03-02,1
2086,control,2026-03-06,1
2087,control,2026-03-15,0
2088,control,2026-03-07,0
2089,control,2026-03-06,1
2090,treatment,2026-03-08,1
2091,treatment,2026-03-04,1
2092,control,2026-03-03,0
2093,treatment,2026-03-06,0
2094,control,2026-03-05,1
2095,treatment,2026-03-03,0
2096,treatment,2026-03-14,1
2097,control,2026-03-02,1
2098,treatment,2026-03-05,0
2099,control,2026-03-12,0
2100,treatment,2026-03-02,0
2101,treatment,2026-03-15,0
2102,treatment,2026-03-11,0
2103,treatment,2026-03-14,0
2104,control,2026-03-10,0
2105,treatment,2026-03-02,1
2106,control,2026-03-10,0
2107,control,2026-03-11,1
2108,treatment,2026-03-12,0
2109,treatment,2026-03-12,0
2110,control,2026-03-03,0
2111,control,2026-03-02,0
2112,control,2026-03-06,0
2113,treatment,2026-03-03,1
2114,control,2026-03-04,0
2115,treatment,2026-03-15,1
2116,control,2026-03-05,1
2117,control,2026-03-07,0
2118,treatment,2026-03-03,0
2119,control,2026-03-14,0
2120,treatment,2026-03-06,0
2121,treatment,2026-03-07,0
2122,control,2026-03-08,0
2123,control,2026-03-15,0
2124,treatment,2026-03-12,0
2125,control,2026-03-10,0
2126,treatment,2026-03-07,1
2127,treatment,2026-03-07,0
2128,treatment,2026-03-06,1
2129,control,2026-03-04,0
2130,control,2026-03-06,0
2131,control,2026-03-14,1
2132,control,2026-03-14,1
2133,treatment,2026-03-10,1
2134,treatment,2026-03-02,0
2135,treatment,2026-03-13,1
2136,treatment,2026-03-07,1
2137,control,2026-03-08,1
2138,treatment,2026-03-10,1
2139,treatment,2026-03-05,0
2140,treatment,2026-03-02,0
2141,treatment,2026-03-04,0
2142,control,2026-03-04,0
2143,control,2026-03-13,0
2144,control,2026-03-09,0
2145,treatment,2026-03-11,0
2146,control,2026-03-02,0
2147,control,2026-03-10,1
2148,control,2026-03-09,0
2149,control,2026-03-02,0
2150,control,2026-03-11,1
2151,control,2026-03-10,1
2152,control,2026-03-02,1
2153,treatment,2026-03-12,1
2154,control,2026-03-04,0
2155,treatment,2026-03-09,1
2156,control,2026-03-06,0
2157,control,2026-03-03,0
2158,control,2026-03-02,0
2159,treatment,2026-03-07,0
2160,control,2026-03-08,0
2161,treatment,2026-03-10,1
2162,control,2026-03-02,0
2163,control,2026-03-06,1
2164,treatment,2026-03-14,0
2165,control,2026-03-06,1
2166,control,2026-03-08,0
2167,control,2026-03-14,0
2168,control,2026-03-03,0
2169,treatment,2026-03-15,0
2170,control,2026-03-12,1
2171,treatment,2026-03-06,0
2172,control,2026-03-02,0
2173,control,2026-03-08,0
2174,treatment,2026-03-03,0
2175,control,2026-03-07,0
2176,treatment,2026-03-09,0
2177,control,2026-03-06,0
2178,control,2026-03-07,1
2179,treatment,2026-03-10,0
2180,treatment,2026-03-02,0
2181,control,2026-03-13,1
2182,control,2026-03-03,1
2183,control,2026-03-15,1
2184,control,2026-03-09,0
2185,control,2026-03-11,0
2186,control,2026-03-13,0
2187,treatment,2026-03-07,0
2188,control,2026-03-05,0
2189,control,2026-03-04,0
2190,control,2026-03-12,0
2191,control,2026-03-08,1
2192,control,2026-03-11,0
2193,control,2026-03-03,1
2194,control,2026-03-14,0
2195,control,2026-03-12,0
2196,treatment,2026-03-02,0
2197,treatment,2026-03-15,0
2198,treatment,2026-03-06,0
2199,control,2026-03-06,1
2200,control,2026-03-09,0
2201,control,2026-03-04,1
2202,control,2026-03-02,1
2203,treatment,2026-03-05,0
2204,treatment,2026-03-03,0
2205,control,2026-03-14,0
2206,control,2026-03-12,0
2207,treatment,2026-03-02,1
2208,control,2026-03-12,0
2209,control,2026-03-05,1
2210,treatment,2026-03-08,1
2211,treatment,2026-03-08,0
2212,control,2026-03-11,1
2213,treatment,2026-03-02,1
2214,control,2026-03-03,0
2215,control,2026-03-07,0
2216,treatment,2026-03-08,0
2217,treatment,2026-03-08,0
2218,control,2026-03-09,1
2219,treatment,2026-03-14,0
2220,control,2026-03-08,0
2221,treatment,2026-03-08,0
2222,control,2026-03-15,1
2223,control,2026-03-08,1
2224,control,2026-03-10,0
2225,treatment,2026-03-10,1
2226,treatment,2026-03-09,1
2227,control,2026-03-10,0
2228,treatment,2026-03-11,0
2229,treatment,2026-03-10,1
2230,treatment,2026-03-13,1
2231,treatment,2026-03-06,0
2232,control,2026-03-12,0
2233,control,2026-03-11,1
2234,treatment,2026-03-02,1
2235,treatment,2026-03-07,0
2236,treatment,2026-03-07,0
2237,treatment,2026-03-08,0
2238,control,2026-03-07,1
2239,treatment,2026-03-10,0
2240,treatment,2026-03-07,0
2241,control,2026-03-02,1
2242,control,2026-03-04,1
2243,control,2026-03-14,1
2244,control,2026-03-07,1
2245,control,2026-03-06,0
2246,control,2026-03-09,0
2247,treatment,2026-03-08,0
2248,control,2026-03-04,1
2249,control,2026-03-03,0
2250,treatment,2026-03-07,0
2251,control,2026-03-06,1
2252,treatment,2026-03-02,0
2253,control,2026-03-14,1
2254,treatment,2026-03-12,1
2255,control,2026-03-12,0
2256,control,2026-03-10,0
2257,control,2026-03-11,0
2258,control,2026-03-09,0
2259,control,2026-03-07,1
2260,treatment,2026-03-13,1
2261,treatment,2026-03-05,1
2262,treatment,2026-03-07,0
2263,control,2026-03-06,0
2264,control,2026-03-13,0
2265,control,2026-03-08,0
2266,treatment,2026-03-12,1
2267,treatment,2026-03-06,1
2268,control,2026-03-09,0
2269,control,2026-03-12,0
2270,control,2026-03-14,1
2271,treatment,2026-03-06,1
2272,control,2026-03-15,0
2273,treatment,2026-03-03,0
2274,control,2026-03-15,0
2275,treatment,2026-03-10,0
2276,control,2026-03-07,0
2277,treatment,2026-03-10,0
2278,treatment,2026-03-03,0
2279,treatment,2026-03-07,0
2280,treatment,2026-03-08,0
2281,treatment,2026-03-11,1
2282,control,2026-03-05,0
2283,control,2026-03-10,0
2284,control,2026-03-09,0
2285,treatment,2026-03-10,1
2286,treatment,2026-03-11,0
2287,treatment,2026-03-06,0
2288,control,2026-03-10,1
2289,control,2026-03-09,1
2290,control,2026-03-07,0
2291,treatment,2026-03-06,0
2292,control,2026-03-04,1
2293,treatment,2026-03-06,0
2294,control,2026-03-03,0
2295,treatment,2026-03-14,0
2296,control,2026-03-05,1
2297,control,2026-03-13,1
2298,treatment,2026-03-09,1
2299,control,2026-03-04,1
2300,treatment,2026-03-14,1
2301,treatment,2026-03-07,0
2302,treatment,2026-03-13,0
2303,control,2026-03-10,1
2304,control,2026-03-10,0
2305,control,2026-03-09,0
2306,treatment,2026-03-05,0
2307,treatment,2026-03-06,1
2308,control,2026-03-10,0
2309,treatment,2026-03-12,0
2310,treatment,2026-03-08,1
2311,control,2026-03-11,0
2312,control,2026-03-12,0
2313,treatment,2026-03-03,0
2314,control,2026-03-05,1
2315,treatment,2026-03-08,0
2316,treatment,2026-03-06,1
2317,treatment,2026-03-02,1
2318,treatment,2026-03-12,0
2319,control,2026-03-05,0
2320,control,2026-03-05,0
2321,treatment,2026-03-15,0
2322,treatment,2026-03-09,1
2323,control,2026-03-05,1
2324,treatment,2026-03-10,0
2325,control,2026-03-04,0
2326,control,2026-03-09,0
2327,treatment,2026-03-04,0
2328,treatment,2026-03-07,0
2329,treatment,2026-03-04,0
2330,treatment,2026-03-08,1
2331,treatment,2026-03-03,1
2332,treatment,2026-03-04,1
2333,treatment,2026-03-10,1
2334,control,2026-03-04,0
2335,control,2026-03-03,0
2336,treatment,2026-03-05,0
2337,treatment,2026-03-03,1
2338,control,2026-03-10,0
2339,control,2026-03-09,0
2340,treatment,2026-03-12,0
2341,treatment,2026-03-06,0
2342,control,2026-03-07,1
2343,treatment,2026-03-03,0
2344,control,2026-03-15,1
2345,treatment,2026-03-12,1
2346,control,2026-03-05,0
2347,treatment,2026-03-10,0
2348,treatment,2026-03-04,1
2349,treatment,2026-03-08,0
2350,control,2026-03-12,1
2351,control,2026-03-04,0
2352,control,2026-03-09,1
2353,control,2026-03-07,0
2354,treatment,2026-03-11,0
2355,treatment,2026-03-12,0
2356,control,2026-03-05,0
2357,treatment,2026-03-11,1
2358,treatment,2026-03-08,0
2359,control,2026-03-07,0
2360,treatment,2026-03-03,0
2361,control,2026-03-04,0
2362,control,2026-03-12,0
2363,treatment,2026-03-14,0
2364,control,2026-03-12,1
2365,treatment,2026-03-08,0
2366,control,2026-03-11,0
2367,control,2026-03-12,0
2368,control,2026-03-07,1
2369,control,2026-03-10,1
2370,treatment,2026-03-06,0
2371,treatment,2026-03-08,1
2372,control,2026-03-02,0
2373,control,2026-03-15,1
2374,treatment,2026-03-12,1
2375,treatment,2026-03-14,0
2376,treatment,2026-03-07,0
2377,treatment,2026-03-03,0
2378,treatment,2026-03-11,0
2379,treatment,2026-03-02,1
2380,treatment,2026-03-08,0
2381,treatment,2026-03-12,0
2382,treatment,2026-03-13,0
2383,treatment,2026-03-12,0
2384,treatment,2026-03-10,1
2385,treatment,2026-03-05,1
2386,treatment,2026-03-12,0
2387,treatment,2026-03-02,0
2388,treatment,2026-03-07,1
2389,control,2026-03-13,0
2390,treatment,2026-03-12,0
2391,treatment,2026-03-08,0
2392,treatment,2026-03-03,0
2393,control,2026-03-13,0
2394,control,2026-03-02,0
2395,control,2026-03-03,0
2396,control,2026-03-14,0
2397,control,2026-03-04,1
2398,control,2026-03-09,1
2399,control,2026-03-07,0
2400,control,2026-03-02,0
2401,control,2026-03-03,0
2402,control,2026-03-06,0
2403,control,2026-03-03,1
2404,control,2026-03-05,1
2405,treatment,2026-03-02,0
2406,treatment,2026-03-09,0
2407,control,2026-03-11,1
2408,treatment,2026-03-08,0
2409,treatment,2026-03-07,1
2410,control,2026-03-08,0
2411,treatment,2026-03-10,0
2412,control,2026-03-12,0
2413,control,2026-03-02,0
2414,treatment,2026-03-11,0
2415,treatment,2026-03-14,0
2416,control,2026-03-13,1
2417,treatment,2026-03-13,0
2418,treatment,2026-03-02,1
2419,control,2026-03-11,1
2420,treatment,2026-03-13,0
2421,control,2026-03-03,1
2422,control,2026-03-05,0
2423,control,2026-03-06,0
2424,treatment,2026-03-12,0
2425,control,2026-03-02,1
2426,treatment,2026-03-10,0
2427,treatment,2026-03-06,1
2428,treatment,2026-03-12,1
2429,treatment,2026-03-12,1
2430,treatment,2026-03-08,1
2431,control,2026-03-11,0
2432,control,2026-03-11,0
2433,treatment,2026-03-08,1
2434,treatment,2026-03-12,0
2435,treatment,2026-03-03,0
2436,control,2026-03-11,0
2437,treatment,2026-03-02,0
2438,treatment,2026-03-05,1
2439,control,2026-03-14,0
2440,control,2026-03-12,0
2441,treatment,2026-03-13,1
2442,control,2026-03-14,0
2443,treatment,2026-03-07,0
2444,treatment,2026-03-10,1
2445,treatment,2026-03-05,0
2446,control,2026-03-15,0
2447,control,2026-03-02,1
2448,control,2026-03-13,0
2449,treatment,2026-03-06,1
2450,control,2026-03-10,1
2451,control,2026-03-05,0
2452,treatment,2026-03-02,1
2453,treatment,2026-03-07,1
2454,treatment,2026-03-06,0
2455,control,2026-03-06,0
2456,treatment,2026-03-10,0
2457,treatment,2026-03-11,0
2458,control,2026-03-09,1
2459,control,2026-03-06,0
2460,control,2026-03-12,0
2461,treatment,2026-03-12,0
2462,treatment,2026-03-11,0
2463,treatment,2026-03-04,0
2464,control,2026-03-08,0
2465,treatment,2026-03-13,0
2466,control,2026-03-10,0
2467,control,2026-03-05,0
2468,control,2026-03-07,0
2469,treatment,2026-03-14,1
2470,control,2026-03-14,1
2471,treatment,2026-03-04,0
2472,treatment,2026-03-06,0
2473,control,2026-03-06,1
2474,treatment,2026-03-05,1
2475,treatment,2026-03-06,0
2476,treatment,2026-03-15,1
2477,control,2026-03-06,0
2478,treatment,2026-03-11,0
2479,control,2026-03-08,0
2480,control,2026-03-04,0
2481,treatment,2026-03-07,1
2482,treatment,2026-03-04,1
2483,treatment,2026-03-13,0
2484,control,2026-03-14,1
2485,control,2026-03-14,1
2486,control,2026-03-07,1
2487,treatment,2026-03-06,0
2488,control,2026-03-04,0
2489,treatment,2026-03-09,0
2490,treatment,2026-03-07,1
2491,treatment,2026-03-12,0
2492,control,2026-03-07,0
2493,control,2026-03-03,0
2494,treatment,2026-03-11,0
2495,control,2026-03-06,0
2496,control,2026-03-04,0
2497,control,2026-03-09,0
2498,control,2026-03-12,0
2499,treatment,2026-03-12,0
2500,control,2026-03-06,0
2501,control,2026-03-04,0
2502,control,2026-03-15,1
2503,control,2026-03-09,0
2504,treatment,2026-03-13,0
2505,treatment,2026-03-06,0
2506,control,2026-03-14,1
2507,treatment,2026-03-13,1
2508,control,2026-03-07,1
2509,treatment,2026-03-14,0
2510,treatment,2026-03-15,0
2511,treatment,2026-03-09,1
2512,treatment,2026-03-04,0
2513,treatment,2026-03-13,0
2514,treatment,2026-03-13,1
2515,treatment,2026-03-13,1
2516,control,2026-03-04,1
2517,treatment,2026-03-02,0
2518,treatment,2026-03-09,0
2519,control,2026-03-15,0
2520,treatment,2026-03-05,1
2521,treatment,2026-03-09,0
2522,control,2026-03-02,0
2523,treatment,2026-03-11,0
2524,treatment,2026-03-05,0
2525,treatment,2026-03-07,0
2526,control,2026-03-13,0
2527,control,2026-03-15,0
2528,treatment,2026-03-12,1
2529,control,2026-03-05,1
2530,control,2026-03-12,0
2531,control,2026-03-04,1
2532,control,2026-03-02,0
2533,treatment,2026-03-12,0
2534,control,2026-03-05,1
2535,treatment,2026-03-10,0
2536,control,2026-03-08,0
2537,treatment,2026-03-04,0
2538,treatment,2026-03-11,1
2539,control,2026-03-09,0
2540,treatment,2026-03-08,0
2541,treatment,2026-03-11,0
2542,control,2026-03-14,1
2543,treatment,2026-03-04,1
2544,control,2026-03-13,1
2545,treatment,2026-03-03,0
2546,control,2026-03-08,0
2547,control,2026-03-15,1
2548,control,2026-03-02,0
2549,control,2026-03-04,0
2550,control,2026-03-14,0
2551,control,2026-03-15,1
2552,treatment,2026-03-15,0
2553,control,2026-03-08,1
2554,treatment,2026-03-10,0
2555,control,2026-03-08,1
2556,treatment,2026-03-13,0
2557,treatment,2026-03-04,0
2558,treatment,2026-03-06,1
2559,control,2026-03-15,1
2560,control,2026-03-10,0
2561,treatment,2026-03-12,0
2562,control,2026-03-14,0
2563,treatment,2026-03-12,1
2564,treatment,2026-03-02,1
2565,control,2026-03-12,1
2566,control,2026-03-09,1
2567,control,2026-03-11,1
2568,control,2026-03-08,0
2569,control,2026-03-04,1
2570,control,2026-03-02,0
2571,control,2026-03-02,0
2572,control,2026-03-06,0
2573,control,2026-03-14,0
2574,control,2026-03-09,0
2575,control,2026-03-04,1
2576,control,2026-03-08,0
2577,control,2026-03-02,0
2578,treatment,2026-03-14,0
2579,treatment,2026-03-02,0
2580,control,2026-03-13,1
2581,control,2026-03-04,0
2582,control,2026-03-06,0
2583,control,2026-03-05,0
2584,treatment,2026-03-02,0
2585,treatment,2026-03-11,0
2586,control,2026-03-07,0
2587,treatment,2026-03-08,1
2588,treatment,2026-03-10,1
2589,control,2026-03-15,0
2590,treatment,2026-03-11,0
2591,treatment,2026-03-14,0
2592,treatment,2026-03-09,0
2593,treatment,2026-03-04,0
2594,control,2026-03-13,1
2595,control,2026-03-03,1
2596,control,2026-03-08,1
2597,treatment,2026-03-05,0
2598,control,2026-03-15,0
2599,control,2026-03-08,1
2600,control,2026-03-06,1
2601,control,2026-03-04,1
2602,treatment,2026-03-10,0
2603,treatment,2026-03-02,0
2604,control,2026-03-03,0
2605,control,2026-03-13,0
2606,control,2026-03-05,0
2607,control,2026-03-10,0
2608,control,2026-03-06,0
2609,control,2026-03-13,1
2610,treatment,2026-03-05,1
2611,control,2026-03-05,1
2612,control,2026-03-12,0
2613,control,2026-03-12,0
2614,treatment,2026-03-07,1
2615,treatment,2026-03-11,0
2616,control,2026-03-13,0
2617,treatment,2026-03-05,0
2618,treatment,2026-03-05,0
2619,control,2026-03-03,1
2620,control,2026-03-08,0
2621,control,2026-03-08,0
2622,treatment,2026-03-15,0
2623,control,2026-03-15,0
2624,control,2026-03-12,0
2625,treatment,2026-03-02,0
2626,control,2026-03-05,0
2627,treatment,2026-03-11,1
2628,control,2026-03-15,0
2629,treatment,2026-03-11,0
2630,treatment,2026-03-12,0
2631,control,2026-03-09,0
2632,treatment,2026-03-09,0
2633,control,2026-03-08,0
2634,treatment,2026-03-10,1
2635,control,2026-03-08,0
2636,control,2026-03-14,0
2637,treatment,2026-03-04,1
2638,treatment,2026-03-08,0
2639,treatment,2026-03-06,1
2640,treatment,2026-03-02,1
2641,control,2026-03-07,0
2642,treatment,2026-03-04,0
2643,treatment,2026-03-14,0
2644,control,2026-03-06,0
2645,control,2026-03-08,0
2646,treatment,2026-03-02,0
2647,treatment,2026-03-05,0
2648,treatment,2026-03-02,0
2649,control,2026-03-13,1
2650,control,2026-03-11,1
2651,treatment,2026-03-12,0
2652,treatment,2026-03-10,0
2653,treatment,2026-03-11,0
2654,control,2026-03-15,0
2655,control,2026-03-09,1
2656,treatment,2026-03-08,0
2657,control,2026-03-09,1
2658,treatment,2026-03-03,0
2659,treatment,2026-03-05,1
2660,treatment,2026-03-11,1
2661,control,2026-03-11,0
2662,treatment,2026-03-09,0
2663,control,2026-03-11,0
2664,treatment,2026-03-06,0
2665,control,2026-03-08,1
2666,treatment,2026-03-12,1
2667,treatment,2026-03-08,0
2668,treatment,2026-03-02,0
2669,treatment,2026-03-09,1
2670,treatment,2026-03-10,0
2671,control,2026-03-08,0
2672,treatment,2026-03-06,0
2673,control,2026-03-08,1
2674,control,2026-03-10,0
2675,control,2026-03-04,0
2676,control,2026-03-13,0
2677,treatment,2026-03-06,0
2678,control,2026-03-08,1
2679,control,2026-03-03,1
2680,treatment,2026-03-13,0
2681,control,2026-03-10,0
2682,treatment,2026-03-13,1
2683,control,2026-03-14,0
2684,treatment,2026-03-06,1
2685,treatment,2026-03-05,1
2686,treatment,2026-03-04,0
2687,treatment,2026-03-04,0
2688,control,2026-03-12,0
2689,control,2026-03-03,1
2690,treatment,2026-03-14,1
2691,control,2026-03-09,0
2692,treatment,2026-03-05,0
2693,treatment,2026-03-08,1
2694,control,2026-03-09,0
2695,control,2026-03-03,0
2696,control,2026-03-10,0
2697,control,2026-03-08,0
2698,control,2026-03-10,1
2699,treatment,2026-03-06,1
2700,control,2026-03-11,1
2701,control,2026-03-14,0
2702,control,2026-03-03,0
2703,control,2026-03-10,1
2704,treatment,2026-03-03,0
2705,control,2026-03-09,1
2706,control,2026-03-08,1
2707,treatment,2026-03-07,0
2708,control,2026-03-11,0
2709,control,2026-03-04,0
2710,treatment,2026-03-02,1
2711,treatment,2026-03-07,0
2712,treatment,2026-03-06,0
2713,control,2026-03-15,0
2714,treatment,2026-03-04,1
2715,treatment,2026-03-13,1
2716,treatment,2026-03-07,1
2717,control,2026-03-10,1
2718,control,2026-03-06,0
2719,control,2026-03-11,1
2720,control,2026-03-06,0
2721,control,2026-03-12,0
2722,treatment,2026-03-13,0
2723,control,2026-03-06,0
2724,control,2026-03-08,1
2725,control,2026-03-14,1
2726,control,2026-03-14,1
2727,control,2026-03-08,0
2728,control,2026-03-08,0
2729,treatment,2026-03-04,0
2730,control,2026-03-06,0
2731,control,2026-03-09,0
2732,control,2026-03-15,0
2733,control,2026-03-11,0
2734,control,2026-03-06,0
2735,control,2026-03-12,0
2736,treatment,2026-03-10,0
2737,treatment,2026-03-05,1
2738,treatment,2026-03-11,1
2739,treatment,2026-03-14,1
2740,treatment,2026-03-08,1
2741,treatment,2026-03-15,0
2742,treatment,2026-03-10,0
2743,treatment,2026-03-04,0
2744,treatment,2026-03-04,0
2745,treatment,2026-03-08,0
2746,control,2026-03-07,0
2747,treatment,2026-03-08,1
2748,control,2026-03-03,1
2749,treatment,2026-03-11,0
2750,control,2026-03-13,1
2751,control,2026-03-11,0
2752,treatment,2026-03-03,0
2753,treatment,2026-03-10,1
2754,treatment,2026-03-15,0
2755,treatment,2026-03-07,0
2756,treatment,2026-03-14,1
2757,control,2026-03-08,0
2758,control,2026-03-05,0
2759,treatment,2026-03-08,1
2760,control,2026-03-12,0
2761,treatment,2026-03-15,0
2762,control,2026-03-12,0
2763,control,2026-03-12,1
2764,treatment,2026-03-06,1
2765,control,2026-03-11,1
2766,treatment,2026-03-11,0
2767,treatment,2026-03-03,0
2768,control,2026-03-11,0
2769,treatment,2026-03-04,1
2770,control,2026-03-14,1
2771,control,2026-03-10,0
2772,treatment,2026-03-04,0
2773,treatment,2026-03-06,0
2774,control,2026-03-13,0
2775,treatment,2026-03-12,0
2776,control,2026-03-07,0
2777,control,2026-03-11,0
2778,control,2026-03-05,0
2779,control,2026-03-02,0
2780,treatment,2026-03-12,1
2781,control,2026-03-08,0
2782,control,2026-03-12,1
2783,control,2026-03-05,1
2784,control,2026-03-13,0
2785,control,2026-03-15,0
2786,treatment,2026-03-08,1
2787,control,2026-03-11,1
2788,treatment,2026-03-09,0
2789,control,2026-03-03,0
2790,treatment,2026-03-09,0
2791,treatment,2026-03-14,0
2792,treatment,2026-03-03,0
2793,control,2026-03-04,1
2794,treatment,2026-03-06,0
2795,treatment,2026-03-15,1
2796,control,2026-03-12,0
2797,treatment,2026-03-10,0
2798,treatment,2026-03-08,0
2799,control,2026-03-08,0
2800,treatment,2026-03-06,0
2801,treatment,2026-03-06,1
2802,control,2026-03-09,0
2803,control,2026-03-15,0
2804,control,2026-03-15,0
2805,treatment,2026-03-02,1
2806,control,2026-03-11,0
2807,control,2026-03-08,0
2808,treatment,2026-03-15,0
2809,treatment,2026-03-04,0
2810,control,2026-03-03,0
2811,control,2026-03-05,1
2812,treatment,2026-03-02,0
2813,control,2026-03-07,0
2814,treatment,2026-03-06,0
2815,control,2026-03-10,1
2816,control,2026-03-11,1
2817,control,2026-03-10,0
2818,treatment,2026-03-09,0
2819,control,2026-03-09,0
2820,control,2026-03-06,0
2821,control,2026-03-14,1
2822,control,2026-03-02,1
2823,control,2026-03-12,1
2824,control,2026-03-08,0
2825,treatment,2026-03-08,0
2826,control,2026-03-09,0
2827,treatment,2026-03-07,0
2828,control,2026-03-06,0
2829,treatment,2026-03-03,1
2830,treatment,2026-03-15,0
2831,control,2026-03-15,1
2832,treatment,2026-03-12,0
2833,treatment,2026-03-09,0
2834,treatment,2026-03-07,0
2835,control,2026-03-02,0
2836,control,2026-03-03,1
2837,control,2026-03-14,1
2838,treatment,2026-03-04,1
2839,control,2026-03-03,0
2840,treatment,2026-03-11,0
2841,treatment,2026-03-11,0
2842,treatment,2026-03-04,0
2843,control,2026-03-03,0
2844,control,2026-03-03,0
2845,control,2026-03-14,0
2846,treatment,2026-03-03,0
2847,treatment,2026-03-09,0
2848,treatment,2026-03-04,0
2849,treatment,2026-03-07,1
2850,control,2026-03-02,1
2851,treatment,2026-03-03,0
2852,control,2026-03-15,0
2853,control,2026-03-06,0
2854,treatment,2026-03-13,1
2855,treatment,2026-03-07,0
2856,control,2026-03-02,0
2857,treatment,2026-03-10,1
2858,treatment,2026-03-15,0
2859,control,2026-03-09,0
2860,treatment,2026-03-13,1
2861,control,2026-03-13,1
2862,treatment,2026-03-02,1
2863,treatment,2026-03-13,0
2864,control,2026-03-09,0
2865,control,2026-03-10,0
2866,control,2026-03-07,1
2867,treatment,2026-03-05,1
2868,treatment,2026-03-07,1
2869,treatment,2026-03-02,1
2870,control,2026-03-08,0
2871,treatment,2026-03-12,0
2872,treatment,2026-03-08,0
2873,control,2026-03-02,0
2874,control,2026-03-05,1
2875,control,2026-03-15,0
2876,control,2026-03-08,0
2877,treatment,2026-03-08,0
2878,control,2026-03-12,1
2879,control,2026-03-11,1
2880,treatment,2026-03-05,0
2881,treatment,2026-03-07,0
2882,control,2026-03-15,0
2883,control,2026-03-14,0
2884,treatment,2026-03-02,1
2885,treatment,2026-03-12,1
2886,control,2026-03-07,0
2887,treatment,2026-03-08,0
2888,treatment,2026-03-11,0
2889,control,2026-03-05,1
2890,control,2026-03-12,0
2891,control,2026-03-14,0
2892,treatment,2026-03-11,1
2893,control,2026-03-06,0
