unit_id,platform,week,period,treated,outcome
174,ios,5,post,1,9.2
175,ios,5,post,1,8.15
176,ios,5,post,1,9.71
177,ios,5,post,1,9.34
178,ios,5,post,1,10.18
179,ios,5,post,1,10.08
180,ios,5,post,1,10.52
181,ios,5,post,1,6.87
182,ios,5,post,1,8.78
183,ios,5,post,1,11.03
184,ios,5,post,1,7.73
185,ios,5,post,1,10.09
186,ios,5,post,1,8.05
187,ios,5,post,1,10.29
188,ios,5,post,1,9.58
189,ios,5,post,1,10.7
190,ios,5,post,1,10.07
191,ios,5,post,1,10.7
192,ios,5,post,1,10.18
193,ios,5,post,1,9.14
194,ios,5,post,1,8.55
195,ios,5,post,1,5.99
196,ios,5,post,1,9.12
197,ios,5,post,1,8.98
198,ios,5,post,1,9.43
199,ios,5,post,1,9.87
200,ios,5,post,1,7.6
201,ios,5,post,1,9.2
202,ios,5,post,1,9.48
203,ios,5,post,1,9.0
204,ios,5,post,1,9.19
205,ios,5,post,1,10.47
206,ios,5,post,1,8.51
207,ios,5,post,1,9.85
208,ios,5,post,1,8.59
209,ios,5,post,1,9.61
210,ios,5,post,1,8.79
211,ios,5,post,1,8.03
212,ios,5,post,1,10.04
213,ios,5,post,1,10.06
214,ios,5,post,1,7.51
215,ios,5,post,1,9.48
216,ios,5,post,1,7.85
217,ios,5,post,1,9.31
218,ios,5,post,1,9.71
219,ios,5,post,1,11.18
220,ios,5,post,1,9.77
221,ios,5,post,1,9.77
222,ios,5,post,1,7.79
223,ios,5,post,1,8.98
224,ios,5,post,1,12.01
225,ios,5,post,1,10.06
226,ios,5,post,1,8.38
227,ios,5,post,1,9.73
228,ios,5,post,1,10.48
229,ios,5,post,1,11.09
230,ios,5,post,1,8.51
231,ios,5,post,1,10.51
232,ios,5,post,1,10.5
233,ios,5,post,1,8.58
234,ios,5,post,1,7.79
235,ios,5,post,1,10.37
236,ios,5,post,1,10.89
237,ios,5,post,1,9.15
238,ios,5,post,1,10.2
239,ios,5,post,1,9.02
240,ios,5,post,1,8.86
241,ios,5,post,1,9.41
242,ios,5,post,1,8.89
243,ios,5,post,1,9.04
244,ios,5,post,1,8.94
245,ios,5,post,1,8.96
246,ios,5,post,1,11.09
247,ios,5,post,1,5.65
248,ios,5,post,1,9.03
249,ios,5,post,1,8.22
250,ios,5,post,1,8.6
251,ios,5,post,1,9.97
252,ios,5,post,1,10.26
253,ios,5,post,1,9.9
254,ios,5,post,1,8.66
255,ios,5,post,1,9.14
256,ios,5,post,1,10.78
257,ios,5,post,1,11.4
258,ios,5,post,1,10.2
259,ios,5,post,1,8.99
260,ios,5,post,1,11.37
261,ios,5,post,1,9.24
262,ios,5,post,1,11.67
263,ios,5,post,1,8.35
264,ios,5,post,1,9.0
265,ios,5,post,1,11.07
266,ios,5,post,1,9.08
267,ios,5,post,1,8.4
268,ios,5,post,1,9.86
269,ios,5,post,1,9.39
270,ios,5,post,1,9.02
271,ios,5,post,1,9.55
272,ios,5,post,1,8.77
273,ios,5,post,1,9.92
274,ios,5,post,1,9.48
275,ios,5,post,1,9.08
276,ios,5,post,1,9.37
277,ios,5,post,1,8.23
278,ios,5,post,1,11.3
279,ios,5,post,1,11.29
280,ios,5,post,1,9.97
281,ios,5,post,1,8.94
282,ios,5,post,1,11.51
283,ios,5,post,1,9.16
284,ios,5,post,1,8.26
285,ios,5,post,1,9.0
286,ios,5,post,1,9.51
287,ios,5,post,1,10.19
288,ios,5,post,1,9.94
289,ios,5,post,1,8.96
290,ios,5,post,1,8.01
291,ios,5,post,1,9.48
292,ios,5,post,1,9.56
293,ios,5,post,1,8.87
294,ios,5,post,1,9.96
295,ios,5,post,1,9.58
296,ios,5,post,1,9.15
297,ios,5,post,1,9.48
298,ios,5,post,1,9.03
299,ios,5,post,1,11.34
300,ios,5,post,1,10.0
301,ios,5,post,1,9.63
302,ios,5,post,1,7.71
303,ios,5,post,1,8.66
304,ios,5,post,1,9.27
305,ios,5,post,1,8.37
306,ios,5,post,1,9.99
307,ios,5,post,1,8.94
308,ios,5,post,1,9.29
309,ios,5,post,1,7.95
310,ios,5,post,1,9.4
311,ios,5,post,1,9.91
312,ios,5,post,1,10.36
313,ios,5,post,1,10.48
314,ios,5,post,1,9.18
315,ios,5,post,1,11.2
316,ios,5,post,1,9.45
317,ios,5,post,1,9.62
318,ios,5,post,1,9.89
319,ios,5,post,1,10.36
320,ios,5,post,1,9.58
321,ios,5,post,1,7.88
322,ios,5,post,1,9.44
323,ios,5,post,1,9.41
324,ios,5,post,1,8.49
325,ios,5,post,1,10.19
326,ios,5,post,1,12.05
327,ios,5,post,1,7.8
328,ios,5,post,1,11.52
329,ios,5,post,1,9.09
330,ios,5,post,1,9.36
331,ios,5,post,1,9.95
332,ios,5,post,1,9.31
333,ios,5,post,1,8.27
334,ios,5,post,1,9.65
335,ios,5,post,1,8.73
336,ios,5,post,1,6.84
337,ios,5,post,1,10.29
338,ios,5,post,1,10.57
339,ios,5,post,1,12.19
340,ios,5,post,1,9.96
341,ios,5,post,1,8.35
342,ios,5,post,1,9.59
343,ios,5,post,1,11.23
344,ios,5,post,1,10.26
345,ios,5,post,1,9.76
346,ios,5,post,1,7.93
347,ios,5,post,1,9.43
348,ios,5,post,1,9.05
349,ios,5,post,1,7.85
350,ios,5,post,1,8.76
351,ios,5,post,1,8.33
352,ios,5,post,1,6.52
353,ios,5,post,1,10.1
354,ios,5,post,1,10.12
355,ios,5,post,1,9.03
356,ios,5,post,1,8.46
357,ios,5,post,1,8.95
358,ios,5,post,1,8.92
359,ios,5,post,1,7.11
360,ios,5,post,1,9.58
361,ios,5,post,1,11.01
362,ios,5,post,1,9.54
363,ios,5,post,1,9.06
364,ios,5,post,1,10.89
365,ios,5,post,1,9.13
366,ios,5,post,1,8.55
367,ios,5,post,1,11.1
368,ios,5,post,1,9.9
369,ios,5,post,1,6.57
370,ios,5,post,1,7.96
371,ios,5,post,1,10.21
372,ios,5,post,1,10.13
373,ios,5,post,1,8.71
374,ios,5,post,1,8.83
375,ios,5,post,1,9.32
376,ios,5,post,1,9.68
377,ios,5,post,1,9.35
378,ios,5,post,1,7.59
379,ios,5,post,1,9.61
380,ios,5,post,1,8.79
381,ios,5,post,1,11.14
382,ios,5,post,1,8.88
383,ios,5,post,1,9.23
384,ios,5,post,1,10.88
385,ios,5,post,1,7.49
386,ios,5,post,1,11.15
387,ios,5,post,1,7.56
388,ios,5,post,1,9.43
389,ios,5,post,1,10.62
390,ios,5,post,1,10.8
391,ios,5,post,1,8.23
392,ios,5,post,1,10.27
393,ios,5,post,1,10.56
394,ios,5,post,1,9.31
395,ios,5,post,1,8.89
396,ios,5,post,1,7.24
397,ios,5,post,1,9.55
398,ios,5,post,1,9.85
399,ios,5,post,1,9.02
400,ios,5,post,1,9.63
401,ios,5,post,1,8.64
402,ios,5,post,1,9.39
403,ios,5,post,1,9.3
404,ios,5,post,1,8.46
405,ios,5,post,1,11.76
406,ios,5,post,1,9.95
407,ios,5,post,1,10.0
408,ios,5,post,1,8.91
409,ios,5,post,1,9.23
410,ios,5,post,1,9.46
411,ios,5,post,1,11.25
412,ios,5,post,1,10.74
413,ios,5,post,1,9.57
414,ios,5,post,1,8.74
415,ios,5,post,1,11.45
416,ios,5,post,1,9.83
417,ios,5,post,1,10.26
418,ios,5,post,1,7.81
419,ios,5,post,1,10.18
420,ios,5,post,1,11.11
421,ios,5,post,1,9.11
422,ios,5,post,1,9.4
423,ios,5,post,1,8.94
424,ios,5,post,1,10.78
425,ios,5,post,1,9.12
426,ios,5,post,1,9.85
427,ios,5,post,1,8.33
428,ios,5,post,1,11.02
429,ios,5,post,1,10.61
430,ios,5,post,1,9.59
431,ios,5,post,1,9.72
432,ios,5,post,1,8.25
433,ios,5,post,1,10.2
434,ios,5,post,1,10.47
435,ios,5,post,1,9.88
436,ios,5,post,1,9.13
437,ios,5,post,1,9.77
438,ios,5,post,1,10.14
439,ios,5,post,1,11.37
440,ios,5,post,1,8.82
441,ios,5,post,1,8.25
442,ios,5,post,1,11.58
443,ios,5,post,1,10.87
444,ios,5,post,1,8.67
445,ios,5,post,1,8.52
446,ios,5,post,1,9.74
447,ios,5,post,1,9.32
448,ios,5,post,1,9.37
449,ios,5,post,1,8.61
450,ios,5,post,1,9.45
451,ios,5,post,1,8.38
452,ios,5,post,1,8.48
453,ios,5,post,1,11.19
454,ios,5,post,1,9.14
455,ios,5,post,1,11.5
456,ios,5,post,1,8.11
457,ios,5,post,1,8.46
458,ios,5,post,1,7.5
459,ios,5,post,1,8.28
460,ios,5,post,1,8.94
461,ios,5,post,1,7.99
462,ios,5,post,1,8.72
463,ios,5,post,1,8.57
464,ios,5,post,1,9.09
465,ios,5,post,1,8.7
466,ios,5,post,1,10.15
467,ios,5,post,1,9.4
468,ios,5,post,1,10.34
469,ios,5,post,1,9.18
470,ios,5,post,1,10.76
471,ios,5,post,1,10.32
472,ios,5,post,1,8.94
473,ios,5,post,1,8.99
474,ios,5,post,1,8.24
475,ios,5,post,1,10.15
476,ios,5,post,1,7.99
477,ios,5,post,1,11.96
478,ios,5,post,1,10.81
479,ios,5,post,1,9.83
480,ios,5,post,1,9.62
481,ios,5,post,1,8.93
482,ios,5,post,1,7.89
483,ios,5,post,1,9.42
484,ios,5,post,1,9.66
485,ios,5,post,1,9.93
486,ios,5,post,1,11.61
487,ios,5,post,1,8.98
488,ios,5,post,1,9.31
489,ios,5,post,1,9.09
490,ios,5,post,1,9.82
491,ios,5,post,1,8.8
492,ios,5,post,1,10.97
493,ios,5,post,1,8.1
494,ios,5,post,1,8.67
495,ios,5,post,1,9.18
496,ios,5,post,1,10.88
497,ios,5,post,1,11.47
498,ios,5,post,1,9.31
499,ios,5,post,1,10.43
500,ios,5,post,1,9.52
1,ios,6,post,1,10.97
2,ios,6,post,1,10.02
3,ios,6,post,1,9.07
4,ios,6,post,1,10.69
5,ios,6,post,1,9.87
6,ios,6,post,1,11.19
7,ios,6,post,1,10.53
8,ios,6,post,1,11.94
9,ios,6,post,1,10.51
10,ios,6,post,1,9.06
11,ios,6,post,1,10.17
12,ios,6,post,1,7.96
13,ios,6,post,1,8.9
14,ios,6,post,1,9.76
15,ios,6,post,1,10.29
16,ios,6,post,1,10.24
17,ios,6,post,1,10.53
18,ios,6,post,1,10.55
19,ios,6,post,1,9.44
20,ios,6,post,1,9.09
21,ios,6,post,1,11.24
22,ios,6,post,1,9.59
23,ios,6,post,1,10.57
24,ios,6,post,1,11.34
25,ios,6,post,1,11.89
26,ios,6,post,1,9.72
27,ios,6,post,1,11.0
28,ios,6,post,1,9.37
29,ios,6,post,1,10.68
30,ios,6,post,1,10.34
31,ios,6,post,1,9.9
32,ios,6,post,1,8.52
33,ios,6,post,1,12.4
34,ios,6,post,1,8.5
35,ios,6,post,1,10.58
36,ios,6,post,1,10.08
37,ios,6,post,1,10.45
38,ios,6,post,1,10.57
39,ios,6,post,1,10.62
40,ios,6,post,1,11.15
41,ios,6,post,1,9.71
42,ios,6,post,1,9.98
43,ios,6,post,1,10.0
44,ios,6,post,1,10.0
45,ios,6,post,1,9.52
46,ios,6,post,1,10.09
47,ios,6,post,1,10.01
48,ios,6,post,1,8.77
49,ios,6,post,1,9.53
50,ios,6,post,1,8.23
51,ios,6,post,1,10.36
52,ios,6,post,1,11.7
53,ios,6,post,1,10.1
54,ios,6,post,1,10.91
55,ios,6,post,1,11.32
56,ios,6,post,1,10.3
57,ios,6,post,1,11.17
58,ios,6,post,1,9.29
59,ios,6,post,1,10.62
60,ios,6,post,1,9.21
61,ios,6,post,1,12.66
62,ios,6,post,1,10.65
63,ios,6,post,1,9.53
64,ios,6,post,1,8.61
65,ios,6,post,1,9.93
66,ios,6,post,1,10.64
67,ios,6,post,1,10.36
68,ios,6,post,1,8.48
69,ios,6,post,1,8.49
70,ios,6,post,1,10.37
71,ios,6,post,1,10.84
72,ios,6,post,1,10.71
73,ios,6,post,1,11.11
74,ios,6,post,1,10.43
75,ios,6,post,1,11.87
76,ios,6,post,1,11.27
77,ios,6,post,1,8.5
78,ios,6,post,1,8.86
79,ios,6,post,1,10.79
80,ios,6,post,1,10.36
81,ios,6,post,1,10.79
82,ios,6,post,1,9.75
83,ios,6,post,1,11.74
84,ios,6,post,1,11.89
85,ios,6,post,1,9.68
86,ios,6,post,1,10.93
87,ios,6,post,1,9.67
88,ios,6,post,1,7.16
89,ios,6,post,1,10.23
90,ios,6,post,1,8.27
91,ios,6,post,1,10.94
92,ios,6,post,1,9.79
93,ios,6,post,1,9.57
94,ios,6,post,1,9.74
95,ios,6,post,1,13.95
96,ios,6,post,1,10.82
97,ios,6,post,1,7.23
98,ios,6,post,1,9.96
99,ios,6,post,1,10.12
100,ios,6,post,1,11.82
101,ios,6,post,1,9.32
102,ios,6,post,1,10.21
103,ios,6,post,1,11.94
104,ios,6,post,1,8.92
105,ios,6,post,1,11.2
106,ios,6,post,1,10.9
107,ios,6,post,1,12.44
108,ios,6,post,1,10.29
109,ios,6,post,1,7.54
110,ios,6,post,1,10.87
111,ios,6,post,1,10.63
112,ios,6,post,1,9.87
113,ios,6,post,1,10.52
114,ios,6,post,1,7.58
115,ios,6,post,1,10.07
116,ios,6,post,1,10.72
117,ios,6,post,1,8.08
118,ios,6,post,1,11.42
119,ios,6,post,1,9.94
120,ios,6,post,1,9.71
121,ios,6,post,1,9.25
122,ios,6,post,1,10.48
123,ios,6,post,1,10.6
124,ios,6,post,1,9.0
125,ios,6,post,1,11.05
126,ios,6,post,1,10.97
127,ios,6,post,1,8.83
128,ios,6,post,1,10.18
129,ios,6,post,1,9.42
130,ios,6,post,1,9.19
131,ios,6,post,1,11.13
132,ios,6,post,1,9.18
133,ios,6,post,1,9.13
134,ios,6,post,1,7.79
135,ios,6,post,1,8.41
136,ios,6,post,1,9.09
137,ios,6,post,1,9.66
138,ios,6,post,1,9.52
139,ios,6,post,1,9.99
140,ios,6,post,1,10.86
141,ios,6,post,1,9.86
142,ios,6,post,1,8.8
143,ios,6,post,1,10.06
144,ios,6,post,1,10.58
145,ios,6,post,1,10.54
146,ios,6,post,1,9.75
147,ios,6,post,1,10.81
148,ios,6,post,1,10.2
149,ios,6,post,1,8.72
150,ios,6,post,1,11.78
151,ios,6,post,1,10.52
152,ios,6,post,1,10.65
153,ios,6,post,1,11.27
154,ios,6,post,1,11.58
155,ios,6,post,1,10.01
156,ios,6,post,1,8.81
157,ios,6,post,1,10.58
158,ios,6,post,1,8.73
159,ios,6,post,1,11.24
160,ios,6,post,1,7.75
161,ios,6,post,1,10.02
162,ios,6,post,1,9.4
163,ios,6,post,1,9.55
164,ios,6,post,1,9.42
165,ios,6,post,1,9.92
166,ios,6,post,1,10.44
167,ios,6,post,1,11.45
168,ios,6,post,1,11.22
169,ios,6,post,1,11.01
170,ios,6,post,1,11.37
171,ios,6,post,1,10.94
172,ios,6,post,1,8.29
173,ios,6,post,1,10.15
174,ios,6,post,1,10.19
175,ios,6,post,1,10.76
176,ios,6,post,1,11.78
177,ios,6,post,1,9.5
178,ios,6,post,1,10.22
179,ios,6,post,1,9.21
180,ios,6,post,1,10.33
181,ios,6,post,1,9.09
182,ios,6,post,1,8.4
183,ios,6,post,1,9.93
184,ios,6,post,1,10.45
185,ios,6,post,1,10.13
186,ios,6,post,1,9.73
187,ios,6,post,1,11.09
188,ios,6,post,1,9.65
189,ios,6,post,1,10.6
190,ios,6,post,1,9.49
191,ios,6,post,1,10.71
192,ios,6,post,1,9.28
193,ios,6,post,1,10.37
194,ios,6,post,1,10.95
195,ios,6,post,1,10.43
196,ios,6,post,1,10.86
197,ios,6,post,1,10.19
198,ios,6,post,1,8.9
199,ios,6,post,1,9.59
200,ios,6,post,1,9.88
201,ios,6,post,1,9.98
202,ios,6,post,1,10.63
203,ios,6,post,1,10.76
204,ios,6,post,1,10.1
205,ios,6,post,1,10.3
206,ios,6,post,1,10.95
207,ios,6,post,1,10.47
208,ios,6,post,1,9.58
209,ios,6,post,1,10.44
210,ios,6,post,1,10.42
211,ios,6,post,1,10.51
212,ios,6,post,1,10.59
213,ios,6,post,1,10.14
214,ios,6,post,1,11.01
215,ios,6,post,1,9.32
216,ios,6,post,1,10.42
217,ios,6,post,1,10.09
218,ios,6,post,1,10.54
219,ios,6,post,1,10.05
220,ios,6,post,1,9.1
221,ios,6,post,1,9.9
222,ios,6,post,1,11.47
223,ios,6,post,1,11.38
224,ios,6,post,1,10.56
225,ios,6,post,1,11.72
226,ios,6,post,1,8.24
227,ios,6,post,1,10.24
228,ios,6,post,1,10.59
229,ios,6,post,1,10.21
230,ios,6,post,1,11.98
231,ios,6,post,1,9.3
232,ios,6,post,1,11.31
233,ios,6,post,1,10.57
234,ios,6,post,1,9.11
235,ios,6,post,1,8.79
236,ios,6,post,1,11.77
237,ios,6,post,1,9.39
238,ios,6,post,1,8.19
239,ios,6,post,1,10.31
240,ios,6,post,1,11.38
241,ios,6,post,1,9.97
242,ios,6,post,1,10.68
243,ios,6,post,1,10.74
244,ios,6,post,1,10.06
245,ios,6,post,1,9.45
246,ios,6,post,1,10.9
247,ios,6,post,1,8.53
248,ios,6,post,1,9.78
249,ios,6,post,1,10.09
250,ios,6,post,1,12.8
251,ios,6,post,1,7.58
252,ios,6,post,1,11.89
253,ios,6,post,1,10.4
254,ios,6,post,1,9.85
255,ios,6,post,1,10.85
256,ios,6,post,1,9.49
257,ios,6,post,1,9.83
258,ios,6,post,1,9.86
259,ios,6,post,1,10.44
260,ios,6,post,1,11.67
261,ios,6,post,1,10.95
262,ios,6,post,1,9.63
263,ios,6,post,1,8.29
264,ios,6,post,1,8.76
265,ios,6,post,1,11.82
266,ios,6,post,1,10.09
267,ios,6,post,1,10.76
268,ios,6,post,1,10.62
269,ios,6,post,1,10.33
270,ios,6,post,1,10.29
271,ios,6,post,1,9.57
272,ios,6,post,1,11.27
273,ios,6,post,1,11.62
274,ios,6,post,1,8.55
275,ios,6,post,1,8.89
276,ios,6,post,1,10.87
277,ios,6,post,1,10.98
278,ios,6,post,1,12.26
279,ios,6,post,1,10.55
280,ios,6,post,1,10.52
281,ios,6,post,1,10.2
282,ios,6,post,1,10.6
283,ios,6,post,1,10.29
284,ios,6,post,1,11.58
285,ios,6,post,1,8.72
286,ios,6,post,1,9.9
287,ios,6,post,1,9.41
288,ios,6,post,1,8.73
289,ios,6,post,1,9.18
290,ios,6,post,1,6.48
291,ios,6,post,1,9.12
292,ios,6,post,1,8.54
293,ios,6,post,1,9.25
294,ios,6,post,1,11.17
295,ios,6,post,1,9.86
296,ios,6,post,1,11.28
297,ios,6,post,1,9.77
298,ios,6,post,1,9.46
299,ios,6,post,1,10.03
300,ios,6,post,1,8.64
301,ios,6,post,1,10.02
302,ios,6,post,1,7.42
303,ios,6,post,1,8.17
304,ios,6,post,1,11.0
305,ios,6,post,1,9.21
306,ios,6,post,1,9.09
307,ios,6,post,1,9.49
308,ios,6,post,1,9.34
309,ios,6,post,1,8.48
310,ios,6,post,1,9.31
311,ios,6,post,1,11.78
312,ios,6,post,1,10.02
313,ios,6,post,1,10.3
314,ios,6,post,1,8.85
315,ios,6,post,1,10.53
316,ios,6,post,1,8.91
317,ios,6,post,1,9.71
318,ios,6,post,1,9.97
319,ios,6,post,1,9.47
320,ios,6,post,1,8.53
321,ios,6,post,1,8.62
322,ios,6,post,1,10.63
323,ios,6,post,1,11.84
324,ios,6,post,1,11.3
325,ios,6,post,1,11.34
326,ios,6,post,1,10.01
327,ios,6,post,1,10.39
328,ios,6,post,1,11.25
329,ios,6,post,1,12.32
330,ios,6,post,1,9.43
331,ios,6,post,1,12.48
332,ios,6,post,1,9.66
333,ios,6,post,1,8.38
334,ios,6,post,1,10.03
335,ios,6,post,1,9.57
336,ios,6,post,1,8.29
337,ios,6,post,1,10.09
338,ios,6,post,1,10.1
339,ios,6,post,1,10.16
340,ios,6,post,1,10.32
341,ios,6,post,1,9.48
342,ios,6,post,1,7.72
343,ios,6,post,1,12.3
344,ios,6,post,1,9.27
345,ios,6,post,1,9.93
346,ios,6,post,1,9.89
347,ios,6,post,1,12.24
348,ios,6,post,1,7.96
349,ios,6,post,1,10.87
350,ios,6,post,1,10.56
351,ios,6,post,1,8.55
352,ios,6,post,1,9.13
353,ios,6,post,1,9.38
354,ios,6,post,1,9.54
355,ios,6,post,1,10.39
356,ios,6,post,1,8.38
357,ios,6,post,1,9.88
358,ios,6,post,1,9.62
359,ios,6,post,1,8.95
360,ios,6,post,1,10.11
361,ios,6,post,1,9.58
362,ios,6,post,1,9.92
363,ios,6,post,1,9.75
364,ios,6,post,1,12.42
365,ios,6,post,1,10.19
366,ios,6,post,1,8.95
367,ios,6,post,1,9.06
368,ios,6,post,1,11.77
369,ios,6,post,1,8.41
370,ios,6,post,1,9.46
371,ios,6,post,1,9.76
372,ios,6,post,1,9.55
373,ios,6,post,1,9.84
374,ios,6,post,1,8.2
375,ios,6,post,1,8.04
376,ios,6,post,1,7.83
377,ios,6,post,1,10.65
378,ios,6,post,1,8.79
379,ios,6,post,1,9.8
380,ios,6,post,1,7.2
381,ios,6,post,1,11.76
382,ios,6,post,1,10.4
383,ios,6,post,1,8.94
384,ios,6,post,1,11.01
385,ios,6,post,1,10.05
386,ios,6,post,1,9.26
387,ios,6,post,1,9.84
388,ios,6,post,1,10.08
389,ios,6,post,1,9.6
390,ios,6,post,1,9.83
391,ios,6,post,1,9.47
392,ios,6,post,1,11.08
393,ios,6,post,1,12.82
394,ios,6,post,1,8.74
395,ios,6,post,1,7.03
396,ios,6,post,1,9.68
397,ios,6,post,1,8.81
398,ios,6,post,1,9.81
399,ios,6,post,1,9.05
400,ios,6,post,1,11.26
401,ios,6,post,1,10.13
402,ios,6,post,1,10.34
403,ios,6,post,1,10.07
404,ios,6,post,1,11.47
405,ios,6,post,1,10.84
406,ios,6,post,1,10.55
407,ios,6,post,1,10.36
408,ios,6,post,1,10.03
409,ios,6,post,1,9.96
410,ios,6,post,1,10.78
411,ios,6,post,1,10.39
412,ios,6,post,1,9.8
413,ios,6,post,1,10.3
414,ios,6,post,1,8.83
415,ios,6,post,1,10.04
416,ios,6,post,1,11.6
417,ios,6,post,1,9.39
418,ios,6,post,1,9.38
419,ios,6,post,1,9.99
420,ios,6,post,1,10.55
421,ios,6,post,1,9.71
422,ios,6,post,1,9.64
423,ios,6,post,1,8.23
424,ios,6,post,1,9.8
425,ios,6,post,1,10.21
426,ios,6,post,1,12.12
427,ios,6,post,1,9.01
428,ios,6,post,1,9.55
429,ios,6,post,1,12.84
430,ios,6,post,1,8.82
431,ios,6,post,1,9.61
432,ios,6,post,1,9.17
433,ios,6,post,1,10.41
434,ios,6,post,1,10.74
435,ios,6,post,1,7.91
436,ios,6,post,1,9.65
437,ios,6,post,1,11.97
438,ios,6,post,1,8.34
439,ios,6,post,1,10.46
440,ios,6,post,1,10.73
441,ios,6,post,1,9.97
442,ios,6,post,1,11.23
443,ios,6,post,1,10.54
444,ios,6,post,1,10.03
445,ios,6,post,1,11.87
446,ios,6,post,1,11.08
447,ios,6,post,1,8.21
448,ios,6,post,1,8.99
449,ios,6,post,1,10.24
450,ios,6,post,1,10.21
451,ios,6,post,1,10.14
452,ios,6,post,1,9.48
453,ios,6,post,1,9.57
454,ios,6,post,1,9.11
455,ios,6,post,1,9.08
456,ios,6,post,1,11.31
457,ios,6,post,1,9.67
458,ios,6,post,1,8.7
459,ios,6,post,1,9.83
460,ios,6,post,1,10.91
461,ios,6,post,1,9.16
462,ios,6,post,1,10.95
463,ios,6,post,1,10.04
464,ios,6,post,1,9.71
465,ios,6,post,1,11.74
466,ios,6,post,1,10.26
467,ios,6,post,1,9.1
468,ios,6,post,1,9.4
469,ios,6,post,1,10.34
470,ios,6,post,1,10.41
471,ios,6,post,1,8.72
472,ios,6,post,1,10.49
473,ios,6,post,1,11.21
474,ios,6,post,1,9.03
475,ios,6,post,1,10.43
476,ios,6,post,1,9.13
477,ios,6,post,1,9.57
478,ios,6,post,1,8.36
479,ios,6,post,1,7.6
480,ios,6,post,1,11.23
481,ios,6,post,1,9.71
482,ios,6,post,1,7.21
483,ios,6,post,1,10.64
484,ios,6,post,1,12.59
485,ios,6,post,1,11.49
486,ios,6,post,1,11.26
487,ios,6,post,1,10.12
488,ios,6,post,1,9.06
489,ios,6,post,1,10.52
490,ios,6,post,1,8.84
491,ios,6,post,1,9.83
492,ios,6,post,1,10.0
493,ios,6,post,1,11.11
494,ios,6,post,1,9.96
495,ios,6,post,1,12.6
496,ios,6,post,1,11.16
497,ios,6,post,1,8.89
498,ios,6,post,1,10.0
499,ios,6,post,1,10.57
500,ios,6,post,1,9.83
1,ios,7,post,1,10.87
2,ios,7,post,1,8.97
3,ios,7,post,1,11.29
4,ios,7,post,1,11.38
5,ios,7,post,1,11.32
6,ios,7,post,1,12.68
7,ios,7,post,1,12.12
8,ios,7,post,1,9.8
9,ios,7,post,1,10.65
10,ios,7,post,1,10.83
11,ios,7,post,1,9.49
12,ios,7,post,1,10.63
13,ios,7,post,1,12.39
14,ios,7,post,1,11.41
15,ios,7,post,1,9.82
16,ios,7,post,1,9.47
17,ios,7,post,1,10.75
18,ios,7,post,1,8.79
19,ios,7,post,1,10.43
20,ios,7,post,1,10.69
21,ios,7,post,1,10.24
22,ios,7,post,1,10.96
23,ios,7,post,1,10.8
24,ios,7,post,1,9.6
25,ios,7,post,1,11.45
26,ios,7,post,1,11.8
27,ios,7,post,1,11.93
28,ios,7,post,1,9.34
29,ios,7,post,1,11.48
30,ios,7,post,1,9.1
31,ios,7,post,1,11.76
32,ios,7,post,1,9.74
33,ios,7,post,1,10.69
34,ios,7,post,1,9.79
35,ios,7,post,1,10.36
36,ios,7,post,1,10.1
37,ios,7,post,1,10.89
38,ios,7,post,1,9.07
39,ios,7,post,1,9.8
40,ios,7,post,1,10.17
41,ios,7,post,1,9.38
42,ios,7,post,1,9.36
43,ios,7,post,1,11.82
44,ios,7,post,1,8.68
45,ios,7,post,1,10.61
46,ios,7,post,1,12.59
47,ios,7,post,1,11.32
48,ios,7,post,1,9.2
49,ios,7,post,1,10.0
50,ios,7,post,1,9.5
51,ios,7,post,1,10.02
52,ios,7,post,1,10.23
53,ios,7,post,1,10.78
54,ios,7,post,1,10.98
55,ios,7,post,1,10.33
56,ios,7,post,1,10.02
57,ios,7,post,1,9.7
58,ios,7,post,1,10.49
59,ios,7,post,1,10.42
60,ios,7,post,1,9.6
61,ios,7,post,1,11.31
62,ios,7,post,1,10.82
63,ios,7,post,1,10.36
64,ios,7,post,1,9.22
65,ios,7,post,1,13.61
66,ios,7,post,1,10.43
67,ios,7,post,1,10.74
68,ios,7,post,1,10.6
69,ios,7,post,1,11.25
70,ios,7,post,1,10.59
71,ios,7,post,1,11.23
72,ios,7,post,1,11.25
73,ios,7,post,1,9.95
74,ios,7,post,1,10.24
75,ios,7,post,1,12.73
76,ios,7,post,1,10.15
77,ios,7,post,1,11.06
78,ios,7,post,1,9.37
79,ios,7,post,1,9.72
80,ios,7,post,1,10.09
81,ios,7,post,1,11.43
82,ios,7,post,1,10.93
83,ios,7,post,1,10.82
84,ios,7,post,1,12.39
85,ios,7,post,1,10.26
86,ios,7,post,1,11.56
87,ios,7,post,1,11.19
88,ios,7,post,1,10.7
89,ios,7,post,1,12.2
90,ios,7,post,1,9.97
91,ios,7,post,1,10.56
92,ios,7,post,1,9.3
93,ios,7,post,1,10.44
94,ios,7,post,1,11.73
95,ios,7,post,1,12.35
96,ios,7,post,1,11.21
97,ios,7,post,1,10.08
98,ios,7,post,1,9.34
99,ios,7,post,1,12.83
100,ios,7,post,1,9.73
101,ios,7,post,1,8.49
102,ios,7,post,1,10.02
103,ios,7,post,1,9.89
104,ios,7,post,1,10.54
105,ios,7,post,1,11.62
