user_id,variant,assignment_date,converted
6735,control,2026-03-05,0
6736,control,2026-03-14,0
6737,treatment,2026-03-09,0
6738,treatment,2026-03-13,1
6739,treatment,2026-03-12,1
6740,treatment,2026-03-09,0
6741,treatment,2026-03-14,0
6742,control,2026-03-07,1
6743,control,2026-03-04,1
6744,control,2026-03-13,1
6745,treatment,2026-03-11,1
6746,control,2026-03-06,1
6747,treatment,2026-03-14,0
6748,control,2026-03-07,1
6749,treatment,2026-03-12,1
6750,control,2026-03-06,1
6751,treatment,2026-03-15,1
6752,control,2026-03-02,0
6753,treatment,2026-03-06,0
6754,treatment,2026-03-03,0
6755,control,2026-03-03,1
6756,control,2026-03-15,0
6757,control,2026-03-05,1
6758,treatment,2026-03-06,0
6759,control,2026-03-12,1
6760,treatment,2026-03-07,0
6761,control,2026-03-07,0
6762,control,2026-03-10,0
6763,control,2026-03-05,1
6764,control,2026-03-11,0
6765,treatment,2026-03-06,0
6766,treatment,2026-03-10,1
6767,control,2026-03-05,0
6768,control,2026-03-03,1
6769,control,2026-03-05,0
6770,treatment,2026-03-08,1
6771,treatment,2026-03-06,0
6772,treatment,2026-03-02,0
6773,control,2026-03-14,0
6774,control,2026-03-11,1
6775,treatment,2026-03-06,0
6776,control,2026-03-08,1
6777,control,2026-03-05,0
6778,control,2026-03-10,0
6779,treatment,2026-03-02,0
6780,control,2026-03-14,0
6781,treatment,2026-03-13,1
6782,treatment,2026-03-05,0
6783,treatment,2026-03-06,1
6784,control,2026-03-14,1
6785,control,2026-03-09,0
6786,control,2026-03-14,1
6787,treatment,2026-03-12,0
6788,treatment,2026-03-12,0
6789,control,2026-03-12,0
6790,treatment,2026-03-15,0
6791,control,2026-03-11,0
6792,treatment,2026-03-05,0
6793,treatment,2026-03-05,1
6794,control,2026-03-03,0
6795,control,2026-03-13,0
6796,treatment,2026-03-14,0
6797,control,2026-03-07,0
6798,control,2026-03-09,0
6799,control,2026-03-05,1
6800,control,2026-03-15,0
6801,control,2026-03-10,1
6802,treatment,2026-03-08,1
6803,control,2026-03-08,0
6804,treatment,2026-03-10,1
6805,control,2026-03-11,0
6806,treatment,2026-03-15,0
6807,control,2026-03-09,0
6808,control,2026-03-06,0
6809,treatment,2026-03-14,0
6810,treatment,2026-03-12,0
6811,control,2026-03-09,0
6812,control,2026-03-06,0
6813,treatment,2026-03-11,1
6814,control,2026-03-05,0
6815,control,2026-03-08,1
6816,treatment,2026-03-13,1
6817,control,2026-03-15,0
6818,control,2026-03-08,0
6819,treatment,2026-03-10,1
6820,treatment,2026-03-11,0
6821,control,2026-03-09,0
6822,control,2026-03-10,1
6823,treatment,2026-03-10,1
6824,treatment,2026-03-10,0
6825,treatment,2026-03-05,0
6826,treatment,2026-03-11,0
6827,treatment,2026-03-04,0
6828,treatment,2026-03-06,1
6829,treatment,2026-03-15,0
6830,control,2026-03-10,0
6831,control,2026-03-06,0
6832,treatment,2026-03-02,1
6833,treatment,2026-03-05,0
6834,control,2026-03-05,1
6835,treatment,2026-03-14,0
6836,treatment,2026-03-07,0
6837,treatment,2026-03-14,0
6838,treatment,2026-03-05,0
6839,control,2026-03-06,0
6840,control,2026-03-11,1
6841,treatment,2026-03-15,1
6842,control,2026-03-07,0
6843,treatment,2026-03-08,1
6844,treatment,2026-03-03,0
6845,control,2026-03-14,0
6846,treatment,2026-03-09,1
6847,treatment,2026-03-03,0
6848,treatment,2026-03-10,0
6849,control,2026-03-13,0
6850,treatment,2026-03-03,0
6851,treatment,2026-03-15,1
6852,control,2026-03-07,1
6853,treatment,2026-03-13,1
6854,control,2026-03-04,0
6855,treatment,2026-03-05,1
6856,control,2026-03-06,0
6857,control,2026-03-15,1
6858,control,2026-03-09,0
6859,treatment,2026-03-12,1
6860,control,2026-03-15,0
6861,treatment,2026-03-04,0
6862,treatment,2026-03-08,0
6863,control,2026-03-07,0
6864,control,2026-03-11,1
6865,treatment,2026-03-06,0
6866,control,2026-03-12,1
6867,control,2026-03-05,0
6868,treatment,2026-03-03,1
6869,control,2026-03-03,1
6870,treatment,2026-03-06,1
6871,treatment,2026-03-14,0
6872,control,2026-03-08,0
6873,control,2026-03-14,1
6874,treatment,2026-03-07,0
6875,control,2026-03-06,0
6876,control,2026-03-10,0
6877,control,2026-03-08,0
6878,treatment,2026-03-10,0
6879,treatment,2026-03-08,0
6880,treatment,2026-03-12,1
6881,control,2026-03-08,0
6882,treatment,2026-03-14,1
6883,control,2026-03-07,1
6884,treatment,2026-03-07,1
6885,control,2026-03-05,0
6886,control,2026-03-03,0
6887,control,2026-03-12,0
6888,control,2026-03-08,0
6889,treatment,2026-03-04,0
6890,control,2026-03-06,0
6891,control,2026-03-02,0
6892,treatment,2026-03-02,0
6893,control,2026-03-09,1
6894,control,2026-03-11,0
6895,control,2026-03-11,0
6896,treatment,2026-03-14,1
6897,treatment,2026-03-08,0
6898,control,2026-03-07,1
6899,control,2026-03-05,0
6900,treatment,2026-03-09,0
6901,treatment,2026-03-10,0
6902,treatment,2026-03-06,0
6903,control,2026-03-11,0
6904,control,2026-03-02,0
6905,treatment,2026-03-14,0
6906,control,2026-03-03,0
6907,control,2026-03-04,0
6908,treatment,2026-03-12,1
6909,control,2026-03-06,0
6910,control,2026-03-11,1
6911,treatment,2026-03-10,1
6912,control,2026-03-02,1
6913,control,2026-03-14,1
6914,treatment,2026-03-08,1
6915,control,2026-03-14,1
6916,treatment,2026-03-14,0
6917,treatment,2026-03-04,0
6918,treatment,2026-03-09,0
6919,treatment,2026-03-04,0
6920,control,2026-03-11,1
6921,control,2026-03-04,0
6922,control,2026-03-15,0
6923,control,2026-03-04,1
6924,control,2026-03-08,0
6925,treatment,2026-03-11,0
6926,control,2026-03-04,0
6927,treatment,2026-03-02,1
6928,control,2026-03-05,1
6929,treatment,2026-03-08,0
6930,treatment,2026-03-13,0
6931,control,2026-03-11,0
6932,treatment,2026-03-02,0
6933,treatment,2026-03-15,0
6934,treatment,2026-03-10,1
6935,treatment,2026-03-11,1
6936,treatment,2026-03-15,1
6937,treatment,2026-03-09,0
6938,control,2026-03-12,1
6939,treatment,2026-03-11,1
6940,control,2026-03-07,0
6941,control,2026-03-13,0
6942,control,2026-03-05,1
6943,treatment,2026-03-08,1
6944,control,2026-03-15,1
6945,treatment,2026-03-03,0
6946,control,2026-03-08,0
6947,treatment,2026-03-08,0
6948,treatment,2026-03-02,0
6949,treatment,2026-03-13,1
6950,control,2026-03-13,0
6951,control,2026-03-11,0
6952,treatment,2026-03-08,0
6953,treatment,2026-03-03,0
6954,treatment,2026-03-10,0
6955,treatment,2026-03-05,0
6956,treatment,2026-03-13,0
6957,control,2026-03-02,0
6958,treatment,2026-03-12,0
6959,treatment,2026-03-06,0
6960,control,2026-03-15,0
6961,control,2026-03-09,0
6962,control,2026-03-04,1
6963,control,2026-03-15,1
6964,treatment,2026-03-09,0
6965,control,2026-03-05,0
6966,control,2026-03-08,0
6967,control,2026-03-06,0
6968,control,2026-03-14,0
6969,control,2026-03-06,0
6970,control,2026-03-10,1
6971,treatment,2026-03-06,0
6972,control,2026-03-12,0
6973,treatment,2026-03-09,1
6974,control,2026-03-14,0
6975,treatment,2026-03-07,0
6976,treatment,2026-03-06,1
6977,treatment,2026-03-02,0
6978,control,2026-03-03,1
6979,control,2026-03-14,0
6980,control,2026-03-12,1
6981,control,2026-03-03,0
6982,treatment,2026-03-08,0
6983,treatment,2026-03-04,0
6984,control,2026-03-05,0
6985,treatment,2026-03-08,1
6986,control,2026-03-09,1
6987,control,2026-03-03,1
6988,control,2026-03-14,0
6989,control,2026-03-05,0
6990,control,2026-03-10,1
6991,control,2026-03-08,0
6992,treatment,2026-03-06,0
6993,treatment,2026-03-12,0
6994,treatment,2026-03-12,0
6995,treatment,2026-03-02,0
6996,control,2026-03-04,1
6997,control,2026-03-06,0
6998,treatment,2026-03-09,0
6999,control,2026-03-07,1
7000,treatment,2026-03-15,0
7001,control,2026-03-11,0
7002,control,2026-03-11,0
7003,control,2026-03-07,0
7004,treatment,2026-03-05,0
7005,control,2026-03-11,1
7006,control,2026-03-15,0
7007,control,2026-03-02,1
7008,control,2026-03-04,1
7009,control,2026-03-06,0
7010,control,2026-03-05,1
7011,control,2026-03-09,0
7012,treatment,2026-03-09,1
7013,treatment,2026-03-15,0
7014,control,2026-03-04,1
7015,control,2026-03-07,0
7016,control,2026-03-14,0
7017,treatment,2026-03-13,0
7018,treatment,2026-03-04,0
7019,treatment,2026-03-09,1
7020,control,2026-03-02,0
7021,treatment,2026-03-03,1
7022,treatment,2026-03-02,0
7023,control,2026-03-12,0
7024,control,2026-03-08,1
7025,control,2026-03-03,1
7026,control,2026-03-06,0
7027,control,2026-03-06,0
7028,control,2026-03-02,0
7029,control,2026-03-02,0
7030,treatment,2026-03-10,0
7031,control,2026-03-09,1
7032,control,2026-03-13,0
7033,control,2026-03-14,1
7034,control,2026-03-08,0
7035,treatment,2026-03-03,0
7036,control,2026-03-09,0
7037,treatment,2026-03-04,0
7038,control,2026-03-15,0
7039,treatment,2026-03-14,1
7040,control,2026-03-03,0
7041,treatment,2026-03-05,0
7042,treatment,2026-03-15,0
7043,control,2026-03-10,0
7044,treatment,2026-03-04,0
7045,control,2026-03-14,0
7046,control,2026-03-06,0
7047,treatment,2026-03-10,1
7048,treatment,2026-03-09,0
7049,treatment,2026-03-07,1
7050,control,2026-03-10,1
7051,control,2026-03-12,0
7052,treatment,2026-03-02,0
7053,treatment,2026-03-14,0
7054,treatment,2026-03-14,0
7055,treatment,2026-03-14,1
7056,control,2026-03-07,1
7057,control,2026-03-09,0
7058,treatment,2026-03-15,1
7059,control,2026-03-13,1
7060,control,2026-03-15,0
7061,control,2026-03-03,0
7062,treatment,2026-03-03,0
7063,control,2026-03-09,0
7064,control,2026-03-09,1
7065,treatment,2026-03-11,0
7066,control,2026-03-14,0
7067,treatment,2026-03-12,0
7068,treatment,2026-03-07,0
7069,control,2026-03-06,0
7070,treatment,2026-03-14,0
7071,control,2026-03-07,0
7072,treatment,2026-03-10,1
7073,treatment,2026-03-12,0
7074,treatment,2026-03-08,1
7075,treatment,2026-03-05,1
7076,treatment,2026-03-13,0
7077,control,2026-03-12,0
7078,treatment,2026-03-11,0
7079,control,2026-03-14,0
7080,treatment,2026-03-13,1
7081,control,2026-03-13,0
7082,control,2026-03-13,1
7083,control,2026-03-09,1
7084,control,2026-03-15,0
7085,control,2026-03-03,0
7086,treatment,2026-03-08,0
7087,treatment,2026-03-02,0
7088,treatment,2026-03-13,1
7089,control,2026-03-05,0
7090,control,2026-03-11,1
7091,control,2026-03-10,0
7092,control,2026-03-05,0
7093,treatment,2026-03-09,1
7094,control,2026-03-11,1
7095,control,2026-03-09,0
7096,control,2026-03-13,0
7097,control,2026-03-03,0
7098,control,2026-03-12,0
7099,treatment,2026-03-05,1
7100,control,2026-03-14,0
7101,control,2026-03-03,0
7102,treatment,2026-03-03,0
7103,control,2026-03-02,0
7104,treatment,2026-03-07,0
7105,control,2026-03-13,0
7106,treatment,2026-03-02,1
7107,treatment,2026-03-04,0
7108,treatment,2026-03-11,0
7109,treatment,2026-03-06,1
7110,control,2026-03-09,1
7111,treatment,2026-03-14,1
7112,treatment,2026-03-06,1
7113,treatment,2026-03-15,1
7114,treatment,2026-03-04,1
7115,treatment,2026-03-07,0
7116,control,2026-03-13,0
7117,treatment,2026-03-13,1
7118,control,2026-03-15,0
7119,control,2026-03-03,1
7120,treatment,2026-03-12,0
7121,treatment,2026-03-03,0
7122,treatment,2026-03-02,0
7123,control,2026-03-15,0
7124,treatment,2026-03-12,0
7125,treatment,2026-03-03,0
7126,treatment,2026-03-02,1
7127,control,2026-03-03,0
7128,control,2026-03-08,1
7129,control,2026-03-08,1
7130,control,2026-03-05,0
7131,control,2026-03-07,1
7132,control,2026-03-06,1
7133,treatment,2026-03-11,0
7134,control,2026-03-04,1
7135,treatment,2026-03-04,0
7136,control,2026-03-14,0
7137,treatment,2026-03-14,0
7138,treatment,2026-03-12,0
7139,control,2026-03-12,0
7140,treatment,2026-03-03,0
7141,treatment,2026-03-07,0
7142,control,2026-03-10,0
7143,treatment,2026-03-03,0
7144,control,2026-03-07,1
7145,control,2026-03-06,1
7146,treatment,2026-03-02,0
7147,treatment,2026-03-04,0
7148,control,2026-03-13,0
7149,treatment,2026-03-06,0
7150,control,2026-03-11,1
7151,treatment,2026-03-04,1
7152,control,2026-03-09,1
7153,treatment,2026-03-07,0
7154,control,2026-03-14,0
7155,treatment,2026-03-12,0
7156,control,2026-03-07,0
7157,control,2026-03-07,0
7158,control,2026-03-09,1
7159,control,2026-03-14,0
7160,control,2026-03-14,0
7161,control,2026-03-08,0
7162,treatment,2026-03-14,0
7163,control,2026-03-02,0
7164,treatment,2026-03-09,0
7165,control,2026-03-02,0
7166,control,2026-03-11,0
7167,treatment,2026-03-05,0
7168,control,2026-03-03,0
7169,treatment,2026-03-15,0
7170,treatment,2026-03-14,1
7171,control,2026-03-02,1
7172,control,2026-03-15,0
7173,treatment,2026-03-04,0
7174,treatment,2026-03-13,0
7175,treatment,2026-03-05,0
7176,treatment,2026-03-13,0
7177,control,2026-03-06,1
7178,control,2026-03-05,0
7179,control,2026-03-08,1
7180,treatment,2026-03-07,0
7181,treatment,2026-03-06,1
7182,treatment,2026-03-12,0
7183,treatment,2026-03-10,1
7184,treatment,2026-03-05,0
7185,treatment,2026-03-06,0
7186,treatment,2026-03-02,0
7187,treatment,2026-03-08,0
7188,control,2026-03-03,0
7189,treatment,2026-03-02,0
7190,treatment,2026-03-04,1
7191,control,2026-03-05,0
7192,treatment,2026-03-06,0
7193,treatment,2026-03-11,0
7194,control,2026-03-10,1
7195,control,2026-03-09,0
7196,control,2026-03-02,1
7197,control,2026-03-07,0
7198,treatment,2026-03-03,0
7199,treatment,2026-03-15,0
7200,treatment,2026-03-15,0
7201,control,2026-03-07,0
7202,control,2026-03-13,1
7203,treatment,2026-03-03,0
7204,treatment,2026-03-07,0
7205,treatment,2026-03-07,0
7206,treatment,2026-03-13,0
7207,control,2026-03-06,0
7208,control,2026-03-02,0
7209,control,2026-03-15,0
7210,treatment,2026-03-09,0
7211,control,2026-03-03,0
7212,treatment,2026-03-05,0
7213,control,2026-03-04,0
7214,control,2026-03-12,0
7215,control,2026-03-11,1
7216,control,2026-03-02,0
7217,treatment,2026-03-05,0
7218,control,2026-03-03,1
7219,treatment,2026-03-11,0
7220,control,2026-03-07,0
7221,treatment,2026-03-09,0
7222,control,2026-03-02,0
7223,treatment,2026-03-13,0
7224,treatment,2026-03-13,1
7225,control,2026-03-13,1
7226,control,2026-03-11,0
7227,control,2026-03-10,0
7228,treatment,2026-03-13,0
7229,treatment,2026-03-12,1
7230,treatment,2026-03-10,0
7231,control,2026-03-06,0
7232,control,2026-03-11,0
7233,treatment,2026-03-11,1
7234,control,2026-03-12,0
7235,treatment,2026-03-13,0
7236,treatment,2026-03-13,0
7237,treatment,2026-03-06,0
7238,control,2026-03-14,0
7239,control,2026-03-04,0
7240,control,2026-03-14,0
7241,control,2026-03-14,0
7242,treatment,2026-03-10,1
7243,treatment,2026-03-14,0
7244,treatment,2026-03-06,0
7245,control,2026-03-14,0
7246,control,2026-03-13,0
7247,control,2026-03-04,0
7248,treatment,2026-03-08,0
7249,control,2026-03-09,1
7250,treatment,2026-03-15,0
7251,control,2026-03-12,1
7252,control,2026-03-07,0
7253,control,2026-03-07,0
7254,treatment,2026-03-08,0
7255,treatment,2026-03-10,1
7256,control,2026-03-05,1
7257,treatment,2026-03-04,1
7258,control,2026-03-07,1
7259,control,2026-03-02,0
7260,treatment,2026-03-07,1
7261,treatment,2026-03-14,1
7262,control,2026-03-13,0
7263,control,2026-03-06,0
7264,control,2026-03-07,0
7265,treatment,2026-03-13,0
7266,control,2026-03-12,1
7267,treatment,2026-03-13,0
7268,control,2026-03-06,1
7269,control,2026-03-14,1
7270,treatment,2026-03-04,0
7271,control,2026-03-04,1
7272,control,2026-03-07,0
7273,control,2026-03-03,1
7274,treatment,2026-03-13,0
7275,control,2026-03-09,0
7276,treatment,2026-03-15,0
7277,treatment,2026-03-08,1
7278,treatment,2026-03-05,0
7279,treatment,2026-03-02,0
7280,treatment,2026-03-05,1
7281,control,2026-03-10,0
7282,treatment,2026-03-07,1
7283,control,2026-03-07,1
7284,control,2026-03-11,1
7285,control,2026-03-07,0
7286,control,2026-03-09,0
7287,control,2026-03-09,1
7288,treatment,2026-03-03,0
7289,control,2026-03-15,1
7290,control,2026-03-15,1
7291,control,2026-03-04,0
7292,control,2026-03-08,1
7293,control,2026-03-13,0
7294,treatment,2026-03-15,0
7295,control,2026-03-03,1
7296,treatment,2026-03-05,1
7297,control,2026-03-02,1
7298,control,2026-03-14,0
7299,control,2026-03-07,1
7300,control,2026-03-11,0
7301,treatment,2026-03-13,1
7302,control,2026-03-15,0
7303,control,2026-03-07,1
7304,control,2026-03-06,1
7305,treatment,2026-03-04,0
7306,control,2026-03-05,1
7307,control,2026-03-15,0
7308,control,2026-03-10,1
7309,control,2026-03-15,1
7310,treatment,2026-03-11,0
7311,control,2026-03-05,0
7312,treatment,2026-03-13,1
7313,control,2026-03-14,0
7314,control,2026-03-06,0
7315,control,2026-03-10,0
7316,control,2026-03-10,0
7317,control,2026-03-07,0
7318,treatment,2026-03-04,1
7319,treatment,2026-03-13,1
7320,treatment,2026-03-12,0
7321,control,2026-03-10,1
7322,control,2026-03-05,1
7323,treatment,2026-03-08,0
7324,control,2026-03-10,0
7325,treatment,2026-03-10,0
7326,control,2026-03-02,0
7327,control,2026-03-05,0
7328,control,2026-03-05,1
7329,control,2026-03-08,1
7330,control,2026-03-02,0
7331,treatment,2026-03-07,0
7332,control,2026-03-09,0
7333,treatment,2026-03-02,0
7334,control,2026-03-02,0
7335,treatment,2026-03-03,0
7336,treatment,2026-03-15,1
7337,treatment,2026-03-15,0
7338,control,2026-03-11,1
7339,control,2026-03-13,1
7340,treatment,2026-03-07,0
7341,control,2026-03-09,0
7342,control,2026-03-12,0
7343,control,2026-03-15,1
7344,control,2026-03-10,1
7345,control,2026-03-07,1
7346,treatment,2026-03-09,0
7347,treatment,2026-03-05,0
7348,treatment,2026-03-15,1
7349,control,2026-03-06,0
7350,control,2026-03-14,1
7351,control,2026-03-14,1
7352,treatment,2026-03-05,0
7353,treatment,2026-03-02,0
7354,control,2026-03-11,0
7355,control,2026-03-15,0
7356,treatment,2026-03-07,0
7357,treatment,2026-03-14,0
7358,treatment,2026-03-06,0
7359,treatment,2026-03-14,1
7360,control,2026-03-07,0
7361,treatment,2026-03-06,0
7362,control,2026-03-14,0
7363,control,2026-03-15,1
7364,treatment,2026-03-14,1
7365,treatment,2026-03-02,0
7366,control,2026-03-03,1
7367,control,2026-03-15,0
7368,treatment,2026-03-04,1
7369,treatment,2026-03-08,0
7370,control,2026-03-06,0
7371,treatment,2026-03-10,0
7372,control,2026-03-09,1
7373,control,2026-03-08,0
7374,treatment,2026-03-11,0
7375,treatment,2026-03-07,0
7376,treatment,2026-03-02,1
7377,control,2026-03-15,1
7378,treatment,2026-03-09,0
7379,control,2026-03-15,0
7380,treatment,2026-03-07,1
7381,control,2026-03-15,0
7382,control,2026-03-08,1
7383,treatment,2026-03-02,0
7384,treatment,2026-03-04,1
7385,treatment,2026-03-03,0
7386,control,2026-03-07,0
7387,treatment,2026-03-08,1
7388,control,2026-03-11,0
7389,treatment,2026-03-03,0
7390,control,2026-03-03,1
7391,treatment,2026-03-10,0
7392,treatment,2026-03-13,0
7393,treatment,2026-03-05,0
7394,treatment,2026-03-12,1
7395,treatment,2026-03-12,0
7396,control,2026-03-04,0
7397,control,2026-03-06,1
7398,control,2026-03-12,0
7399,treatment,2026-03-02,0
7400,control,2026-03-11,0
7401,control,2026-03-09,0
7402,control,2026-03-15,1
7403,treatment,2026-03-09,0
7404,control,2026-03-03,0
7405,control,2026-03-10,0
7406,control,2026-03-04,0
7407,control,2026-03-06,0
7408,treatment,2026-03-13,0
7409,control,2026-03-10,0
7410,treatment,2026-03-08,0
7411,control,2026-03-06,0
7412,control,2026-03-11,1
7413,treatment,2026-03-03,1
7414,control,2026-03-10,1
7415,treatment,2026-03-12,1
7416,control,2026-03-05,1
7417,control,2026-03-15,0
7418,treatment,2026-03-08,0
7419,treatment,2026-03-06,0
7420,control,2026-03-14,0
7421,control,2026-03-11,1
7422,control,2026-03-10,0
7423,treatment,2026-03-09,0
7424,control,2026-03-09,0
7425,control,2026-03-13,0
7426,treatment,2026-03-08,0
7427,treatment,2026-03-14,1
7428,control,2026-03-06,0
7429,treatment,2026-03-02,1
7430,treatment,2026-03-10,0
7431,treatment,2026-03-10,1
7432,control,2026-03-15,0
7433,control,2026-03-03,0
7434,control,2026-03-14,1
7435,control,2026-03-11,1
7436,control,2026-03-03,1
7437,control,2026-03-11,1
7438,treatment,2026-03-07,0
7439,control,2026-03-08,1
7440,control,2026-03-10,0
7441,treatment,2026-03-08,1
7442,treatment,2026-03-06,0
7443,treatment,2026-03-15,0
7444,treatment,2026-03-06,1
7445,control,2026-03-13,1
7446,control,2026-03-11,1
7447,control,2026-03-09,1
7448,treatment,2026-03-14,1
7449,control,2026-03-13,0
7450,control,2026-03-08,0
7451,control,2026-03-14,0
7452,treatment,2026-03-08,1
7453,control,2026-03-08,0
7454,control,2026-03-14,0
7455,control,2026-03-08,1
7456,treatment,2026-03-05,0
7457,treatment,2026-03-07,0
7458,control,2026-03-07,0
7459,treatment,2026-03-13,1
7460,control,2026-03-09,1
7461,treatment,2026-03-14,1
7462,treatment,2026-03-13,0
7463,treatment,2026-03-03,0
7464,control,2026-03-05,0
7465,treatment,2026-03-04,0
7466,treatment,2026-03-02,1
7467,treatment,2026-03-09,0
7468,control,2026-03-12,0
7469,control,2026-03-10,1
7470,control,2026-03-10,1
7471,control,2026-03-03,0
7472,treatment,2026-03-04,0
7473,treatment,2026-03-15,1
7474,treatment,2026-03-05,0
7475,treatment,2026-03-02,1
7476,control,2026-03-09,0
7477,control,2026-03-13,1
7478,treatment,2026-03-07,1
7479,control,2026-03-03,0
7480,treatment,2026-03-13,0
7481,control,2026-03-12,0
7482,control,2026-03-02,0
7483,control,2026-03-02,0
7484,control,2026-03-12,0
7485,control,2026-03-13,0
7486,treatment,2026-03-02,0
7487,control,2026-03-12,0
7488,control,2026-03-04,0
7489,treatment,2026-03-05,1
7490,control,2026-03-02,0
7491,control,2026-03-14,1
7492,control,2026-03-09,0
7493,treatment,2026-03-15,1
7494,treatment,2026-03-08,0
7495,control,2026-03-15,0
7496,treatment,2026-03-04,0
7497,treatment,2026-03-10,0
7498,treatment,2026-03-08,1
7499,treatment,2026-03-10,1
7500,treatment,2026-03-15,0
7501,treatment,2026-03-05,0
7502,treatment,2026-03-08,0
7503,treatment,2026-03-08,0
7504,control,2026-03-05,0
7505,control,2026-03-15,0
7506,treatment,2026-03-07,1
7507,control,2026-03-13,0
7508,treatment,2026-03-10,0
7509,treatment,2026-03-05,1
7510,treatment,2026-03-12,0
7511,control,2026-03-06,0
7512,control,2026-03-15,1
7513,treatment,2026-03-06,0
7514,treatment,2026-03-04,0
7515,control,2026-03-11,1
7516,treatment,2026-03-09,0
7517,control,2026-03-05,0
7518,treatment,2026-03-05,0
7519,treatment,2026-03-04,1
7520,control,2026-03-12,1
7521,control,2026-03-04,1
7522,treatment,2026-03-10,0
7523,treatment,2026-03-10,0
7524,treatment,2026-03-11,0
7525,control,2026-03-11,0
7526,control,2026-03-14,0
7527,control,2026-03-12,1
7528,treatment,2026-03-12,0
7529,control,2026-03-07,1
7530,treatment,2026-03-08,0
7531,treatment,2026-03-03,0
7532,control,2026-03-09,1
7533,treatment,2026-03-04,0
7534,control,2026-03-08,1
7535,control,2026-03-14,1
7536,treatment,2026-03-12,0
7537,control,2026-03-06,0
7538,treatment,2026-03-05,0
7539,treatment,2026-03-13,1
7540,treatment,2026-03-11,1
7541,treatment,2026-03-12,0
7542,treatment,2026-03-12,1
7543,control,2026-03-12,0
7544,control,2026-03-15,0
7545,treatment,2026-03-04,1
7546,control,2026-03-09,0
7547,control,2026-03-04,1
7548,treatment,2026-03-05,0
7549,treatment,2026-03-07,0
7550,control,2026-03-15,0
7551,treatment,2026-03-02,1
7552,treatment,2026-03-09,0
7553,control,2026-03-12,0
7554,treatment,2026-03-15,0
7555,control,2026-03-08,1
7556,treatment,2026-03-07,1
7557,treatment,2026-03-11,1
7558,treatment,2026-03-14,1
7559,treatment,2026-03-03,1
7560,treatment,2026-03-02,0
7561,treatment,2026-03-06,0
7562,treatment,2026-03-03,1
7563,treatment,2026-03-08,1
7564,treatment,2026-03-06,0
7565,treatment,2026-03-14,1
7566,treatment,2026-03-02,0
7567,control,2026-03-09,0
7568,control,2026-03-05,1
7569,treatment,2026-03-06,0
7570,control,2026-03-08,1
7571,treatment,2026-03-12,0
7572,control,2026-03-04,0
7573,control,2026-03-11,1
7574,treatment,2026-03-12,0
7575,treatment,2026-03-10,0
7576,treatment,2026-03-12,1
7577,treatment,2026-03-06,0
7578,control,2026-03-10,0
7579,treatment,2026-03-07,0
7580,control,2026-03-02,0
7581,treatment,2026-03-10,0
7582,control,2026-03-08,0
7583,treatment,2026-03-14,0
7584,control,2026-03-15,1
7585,control,2026-03-10,0
7586,treatment,2026-03-09,0
7587,treatment,2026-03-06,0
7588,control,2026-03-07,0
7589,control,2026-03-12,0
7590,treatment,2026-03-09,0
7591,control,2026-03-05,1
7592,control,2026-03-12,0
7593,control,2026-03-07,0
7594,treatment,2026-03-10,1
7595,control,2026-03-10,0
7596,control,2026-03-15,0
7597,control,2026-03-09,0
7598,control,2026-03-08,1
7599,control,2026-03-12,1
7600,control,2026-03-08,0
7601,control,2026-03-07,0
7602,control,2026-03-14,0
7603,treatment,2026-03-05,0
7604,control,2026-03-02,1
7605,control,2026-03-13,0
7606,treatment,2026-03-15,0
7607,control,2026-03-14,0
7608,treatment,2026-03-03,0
7609,treatment,2026-03-08,0
7610,treatment,2026-03-15,1
7611,control,2026-03-03,1
7612,control,2026-03-08,1
7613,treatment,2026-03-07,1
7614,treatment,2026-03-11,0
7615,control,2026-03-15,1
7616,control,2026-03-14,1
7617,treatment,2026-03-09,0
7618,control,2026-03-06,1
7619,control,2026-03-13,0
7620,control,2026-03-07,0
7621,treatment,2026-03-11,0
7622,treatment,2026-03-05,0
7623,treatment,2026-03-10,1
7624,treatment,2026-03-07,0
7625,control,2026-03-06,1
7626,treatment,2026-03-12,0
7627,control,2026-03-10,0
7628,treatment,2026-03-13,1
7629,control,2026-03-09,0
7630,treatment,2026-03-04,0
7631,control,2026-03-13,1
7632,treatment,2026-03-12,0
7633,control,2026-03-09,0
7634,control,2026-03-08,0
7635,treatment,2026-03-07,0
7636,control,2026-03-03,1
7637,control,2026-03-02,0
7638,treatment,2026-03-02,1
7639,control,2026-03-06,1
7640,treatment,2026-03-07,1
7641,treatment,2026-03-05,0
7642,control,2026-03-04,0
7643,control,2026-03-03,1
7644,treatment,2026-03-05,1
7645,control,2026-03-11,0
7646,control,2026-03-12,0
7647,control,2026-03-05,0
7648,treatment,2026-03-05,1
7649,treatment,2026-03-06,0
7650,control,2026-03-09,1
7651,treatment,2026-03-15,1
7652,control,2026-03-08,0
7653,treatment,2026-03-14,0
7654,treatment,2026-03-11,0
7655,treatment,2026-03-13,1
7656,treatment,2026-03-05,0
7657,treatment,2026-03-12,0
7658,treatment,2026-03-14,0
7659,treatment,2026-03-07,0
7660,treatment,2026-03-05,0
7661,treatment,2026-03-07,0
7662,treatment,2026-03-15,0
7663,control,2026-03-15,0
7664,control,2026-03-10,1
7665,control,2026-03-14,1
7666,treatment,2026-03-10,0
7667,control,2026-03-03,0
7668,treatment,2026-03-02,0
7669,control,2026-03-08,0
