unit_id,platform,week,period,treated,outcome
272,ios,5,post,1,12.43
273,ios,5,post,1,12.87
274,ios,5,post,1,13.13
275,ios,5,post,1,13.72
276,ios,5,post,1,12.06
277,ios,5,post,1,14.33
278,ios,5,post,1,15.25
279,ios,5,post,1,12.04
280,ios,5,post,1,11.17
281,ios,5,post,1,12.45
282,ios,5,post,1,12.49
283,ios,5,post,1,13.09
284,ios,5,post,1,11.69
285,ios,5,post,1,14.74
286,ios,5,post,1,12.69
287,ios,5,post,1,10.68
288,ios,5,post,1,13.22
289,ios,5,post,1,12.38
290,ios,5,post,1,13.38
291,ios,5,post,1,11.18
292,ios,5,post,1,13.43
293,ios,5,post,1,12.91
294,ios,5,post,1,11.93
295,ios,5,post,1,15.44
296,ios,5,post,1,12.91
297,ios,5,post,1,13.45
298,ios,5,post,1,14.47
299,ios,5,post,1,12.21
300,ios,5,post,1,12.66
301,ios,5,post,1,14.33
302,ios,5,post,1,12.39
303,ios,5,post,1,13.35
304,ios,5,post,1,16.03
305,ios,5,post,1,15.0
306,ios,5,post,1,12.24
307,ios,5,post,1,13.83
308,ios,5,post,1,14.42
309,ios,5,post,1,14.68
310,ios,5,post,1,13.94
311,ios,5,post,1,12.64
312,ios,5,post,1,11.88
313,ios,5,post,1,13.76
314,ios,5,post,1,13.2
315,ios,5,post,1,14.31
316,ios,5,post,1,11.86
317,ios,5,post,1,12.88
318,ios,5,post,1,13.06
319,ios,5,post,1,12.08
320,ios,5,post,1,12.61
321,ios,5,post,1,13.14
322,ios,5,post,1,13.47
323,ios,5,post,1,15.06
324,ios,5,post,1,14.47
325,ios,5,post,1,14.42
326,ios,5,post,1,16.01
327,ios,5,post,1,12.66
328,ios,5,post,1,11.39
329,ios,5,post,1,13.85
330,ios,5,post,1,14.48
331,ios,5,post,1,13.87
332,ios,5,post,1,11.97
333,ios,5,post,1,13.38
334,ios,5,post,1,11.89
335,ios,5,post,1,11.56
336,ios,5,post,1,10.37
337,ios,5,post,1,11.37
338,ios,5,post,1,13.88
339,ios,5,post,1,12.65
340,ios,5,post,1,12.27
341,ios,5,post,1,13.42
342,ios,5,post,1,13.27
343,ios,5,post,1,12.06
344,ios,5,post,1,13.77
345,ios,5,post,1,13.84
346,ios,5,post,1,12.94
347,ios,5,post,1,11.32
348,ios,5,post,1,15.06
349,ios,5,post,1,12.74
350,ios,5,post,1,12.13
351,ios,5,post,1,12.63
352,ios,5,post,1,11.45
353,ios,5,post,1,13.96
354,ios,5,post,1,12.9
355,ios,5,post,1,12.24
356,ios,5,post,1,10.0
357,ios,5,post,1,13.53
358,ios,5,post,1,12.5
359,ios,5,post,1,12.57
360,ios,5,post,1,13.77
361,ios,5,post,1,13.25
362,ios,5,post,1,12.14
363,ios,5,post,1,12.23
364,ios,5,post,1,11.62
365,ios,5,post,1,13.9
366,ios,5,post,1,11.93
367,ios,5,post,1,14.46
368,ios,5,post,1,12.49
369,ios,5,post,1,13.31
370,ios,5,post,1,12.51
371,ios,5,post,1,13.45
372,ios,5,post,1,14.16
373,ios,5,post,1,13.55
374,ios,5,post,1,13.96
375,ios,5,post,1,12.53
376,ios,5,post,1,12.92
377,ios,5,post,1,12.05
378,ios,5,post,1,12.46
379,ios,5,post,1,13.64
380,ios,5,post,1,11.4
381,ios,5,post,1,14.01
382,ios,5,post,1,13.38
383,ios,5,post,1,13.07
384,ios,5,post,1,13.02
385,ios,5,post,1,13.73
386,ios,5,post,1,10.83
387,ios,5,post,1,12.36
388,ios,5,post,1,13.14
389,ios,5,post,1,12.71
390,ios,5,post,1,12.99
391,ios,5,post,1,13.8
392,ios,5,post,1,12.0
393,ios,5,post,1,14.01
394,ios,5,post,1,12.89
395,ios,5,post,1,10.95
396,ios,5,post,1,12.45
397,ios,5,post,1,14.95
398,ios,5,post,1,12.07
399,ios,5,post,1,12.0
400,ios,5,post,1,11.2
401,ios,5,post,1,13.11
402,ios,5,post,1,12.82
403,ios,5,post,1,12.66
404,ios,5,post,1,14.6
405,ios,5,post,1,13.24
406,ios,5,post,1,12.46
407,ios,5,post,1,12.8
408,ios,5,post,1,11.23
409,ios,5,post,1,13.09
410,ios,5,post,1,14.11
411,ios,5,post,1,14.01
412,ios,5,post,1,12.59
413,ios,5,post,1,12.61
414,ios,5,post,1,12.52
415,ios,5,post,1,13.81
416,ios,5,post,1,12.8
417,ios,5,post,1,12.71
418,ios,5,post,1,11.22
419,ios,5,post,1,12.18
420,ios,5,post,1,13.17
421,ios,5,post,1,13.34
422,ios,5,post,1,12.44
423,ios,5,post,1,11.31
424,ios,5,post,1,11.12
425,ios,5,post,1,11.57
426,ios,5,post,1,14.04
427,ios,5,post,1,12.07
428,ios,5,post,1,10.67
429,ios,5,post,1,11.42
430,ios,5,post,1,14.0
431,ios,5,post,1,12.77
432,ios,5,post,1,10.05
433,ios,5,post,1,11.41
434,ios,5,post,1,13.11
435,ios,5,post,1,12.99
436,ios,5,post,1,14.14
437,ios,5,post,1,13.01
438,ios,5,post,1,12.78
439,ios,5,post,1,11.73
440,ios,5,post,1,11.5
441,ios,5,post,1,12.49
442,ios,5,post,1,13.52
443,ios,5,post,1,11.86
444,ios,5,post,1,13.88
445,ios,5,post,1,13.63
446,ios,5,post,1,13.65
447,ios,5,post,1,14.67
448,ios,5,post,1,13.86
449,ios,5,post,1,13.1
450,ios,5,post,1,13.3
451,ios,5,post,1,11.56
452,ios,5,post,1,13.09
453,ios,5,post,1,14.46
454,ios,5,post,1,13.11
455,ios,5,post,1,12.96
456,ios,5,post,1,11.65
457,ios,5,post,1,12.9
458,ios,5,post,1,12.34
459,ios,5,post,1,11.6
460,ios,5,post,1,13.4
461,ios,5,post,1,16.19
462,ios,5,post,1,12.76
463,ios,5,post,1,11.56
464,ios,5,post,1,13.16
465,ios,5,post,1,12.55
466,ios,5,post,1,13.22
467,ios,5,post,1,12.87
468,ios,5,post,1,12.32
469,ios,5,post,1,12.63
470,ios,5,post,1,12.05
471,ios,5,post,1,13.17
472,ios,5,post,1,13.45
473,ios,5,post,1,14.53
474,ios,5,post,1,15.65
475,ios,5,post,1,12.52
476,ios,5,post,1,13.12
477,ios,5,post,1,13.74
478,ios,5,post,1,12.66
479,ios,5,post,1,14.81
480,ios,5,post,1,13.28
481,ios,5,post,1,12.26
482,ios,5,post,1,12.64
483,ios,5,post,1,13.29
484,ios,5,post,1,12.43
485,ios,5,post,1,11.28
486,ios,5,post,1,12.13
487,ios,5,post,1,13.35
488,ios,5,post,1,13.93
489,ios,5,post,1,13.21
490,ios,5,post,1,13.4
491,ios,5,post,1,12.76
492,ios,5,post,1,12.46
493,ios,5,post,1,13.47
494,ios,5,post,1,14.83
495,ios,5,post,1,13.85
496,ios,5,post,1,13.68
497,ios,5,post,1,13.55
498,ios,5,post,1,12.5
499,ios,5,post,1,12.73
500,ios,5,post,1,15.68
1,ios,6,post,1,12.3
2,ios,6,post,1,13.88
3,ios,6,post,1,14.48
4,ios,6,post,1,12.82
5,ios,6,post,1,13.87
6,ios,6,post,1,14.73
7,ios,6,post,1,13.94
8,ios,6,post,1,14.35
9,ios,6,post,1,16.26
10,ios,6,post,1,14.53
11,ios,6,post,1,14.15
12,ios,6,post,1,14.16
13,ios,6,post,1,14.26
14,ios,6,post,1,14.66
15,ios,6,post,1,15.75
16,ios,6,post,1,14.75
17,ios,6,post,1,12.89
18,ios,6,post,1,13.65
19,ios,6,post,1,13.76
20,ios,6,post,1,14.64
21,ios,6,post,1,13.39
22,ios,6,post,1,16.05
23,ios,6,post,1,15.53
24,ios,6,post,1,13.33
25,ios,6,post,1,15.01
26,ios,6,post,1,14.75
27,ios,6,post,1,15.58
28,ios,6,post,1,14.66
29,ios,6,post,1,15.46
30,ios,6,post,1,14.61
31,ios,6,post,1,13.63
32,ios,6,post,1,13.44
33,ios,6,post,1,13.89
34,ios,6,post,1,14.39
35,ios,6,post,1,15.33
36,ios,6,post,1,13.95
37,ios,6,post,1,13.84
38,ios,6,post,1,14.6
39,ios,6,post,1,15.05
40,ios,6,post,1,12.84
41,ios,6,post,1,14.48
42,ios,6,post,1,11.71
43,ios,6,post,1,14.99
44,ios,6,post,1,15.47
45,ios,6,post,1,13.34
46,ios,6,post,1,16.21
47,ios,6,post,1,12.41
48,ios,6,post,1,13.67
49,ios,6,post,1,12.9
50,ios,6,post,1,14.15
51,ios,6,post,1,14.1
52,ios,6,post,1,14.05
53,ios,6,post,1,15.27
54,ios,6,post,1,14.4
55,ios,6,post,1,15.31
56,ios,6,post,1,14.94
57,ios,6,post,1,12.59
58,ios,6,post,1,12.95
59,ios,6,post,1,15.64
60,ios,6,post,1,13.46
61,ios,6,post,1,15.61
62,ios,6,post,1,15.49
63,ios,6,post,1,13.34
64,ios,6,post,1,13.5
65,ios,6,post,1,12.8
66,ios,6,post,1,17.8
67,ios,6,post,1,14.72
68,ios,6,post,1,13.01
69,ios,6,post,1,13.14
70,ios,6,post,1,14.4
71,ios,6,post,1,14.14
72,ios,6,post,1,14.46
73,ios,6,post,1,14.47
74,ios,6,post,1,14.58
75,ios,6,post,1,11.36
76,ios,6,post,1,14.19
77,ios,6,post,1,14.38
78,ios,6,post,1,15.39
79,ios,6,post,1,14.08
80,ios,6,post,1,15.31
81,ios,6,post,1,13.48
82,ios,6,post,1,16.54
83,ios,6,post,1,13.99
84,ios,6,post,1,13.75
85,ios,6,post,1,13.23
86,ios,6,post,1,14.96
87,ios,6,post,1,16.67
88,ios,6,post,1,14.24
89,ios,6,post,1,15.18
90,ios,6,post,1,15.14
91,ios,6,post,1,15.44
92,ios,6,post,1,15.64
93,ios,6,post,1,15.93
94,ios,6,post,1,14.22
95,ios,6,post,1,15.76
96,ios,6,post,1,14.76
97,ios,6,post,1,13.75
98,ios,6,post,1,14.72
99,ios,6,post,1,14.57
100,ios,6,post,1,12.93
101,ios,6,post,1,13.85
102,ios,6,post,1,13.69
103,ios,6,post,1,13.72
104,ios,6,post,1,14.61
105,ios,6,post,1,14.76
106,ios,6,post,1,11.6
107,ios,6,post,1,11.68
108,ios,6,post,1,16.57
109,ios,6,post,1,14.3
110,ios,6,post,1,15.35
111,ios,6,post,1,13.33
112,ios,6,post,1,14.4
113,ios,6,post,1,16.24
114,ios,6,post,1,15.31
115,ios,6,post,1,12.72
116,ios,6,post,1,13.29
117,ios,6,post,1,14.13
118,ios,6,post,1,14.97
119,ios,6,post,1,14.29
120,ios,6,post,1,16.1
121,ios,6,post,1,15.21
122,ios,6,post,1,12.61
123,ios,6,post,1,13.31
124,ios,6,post,1,14.11
125,ios,6,post,1,12.95
126,ios,6,post,1,13.61
127,ios,6,post,1,15.01
128,ios,6,post,1,12.81
129,ios,6,post,1,13.51
130,ios,6,post,1,12.81
131,ios,6,post,1,15.24
132,ios,6,post,1,15.16
133,ios,6,post,1,13.09
134,ios,6,post,1,14.69
135,ios,6,post,1,16.67
136,ios,6,post,1,13.62
137,ios,6,post,1,11.41
138,ios,6,post,1,15.18
139,ios,6,post,1,14.59
140,ios,6,post,1,15.19
141,ios,6,post,1,12.4
142,ios,6,post,1,14.16
143,ios,6,post,1,14.62
144,ios,6,post,1,13.17
145,ios,6,post,1,13.43
146,ios,6,post,1,16.28
147,ios,6,post,1,11.62
148,ios,6,post,1,13.52
149,ios,6,post,1,14.14
150,ios,6,post,1,14.56
151,ios,6,post,1,13.32
152,ios,6,post,1,15.78
153,ios,6,post,1,14.6
154,ios,6,post,1,15.03
155,ios,6,post,1,14.69
156,ios,6,post,1,14.88
157,ios,6,post,1,15.21
158,ios,6,post,1,16.55
159,ios,6,post,1,15.28
160,ios,6,post,1,14.44
161,ios,6,post,1,13.4
162,ios,6,post,1,12.12
163,ios,6,post,1,13.89
164,ios,6,post,1,11.91
165,ios,6,post,1,14.16
166,ios,6,post,1,15.52
167,ios,6,post,1,13.21
168,ios,6,post,1,14.71
169,ios,6,post,1,12.99
170,ios,6,post,1,15.3
171,ios,6,post,1,15.9
172,ios,6,post,1,14.19
173,ios,6,post,1,13.79
174,ios,6,post,1,14.16
175,ios,6,post,1,15.51
176,ios,6,post,1,15.79
177,ios,6,post,1,13.52
178,ios,6,post,1,13.89
179,ios,6,post,1,14.25
180,ios,6,post,1,16.36
181,ios,6,post,1,14.7
182,ios,6,post,1,12.5
183,ios,6,post,1,11.15
184,ios,6,post,1,14.75
185,ios,6,post,1,17.07
186,ios,6,post,1,10.89
187,ios,6,post,1,14.7
188,ios,6,post,1,15.69
189,ios,6,post,1,15.74
190,ios,6,post,1,15.5
191,ios,6,post,1,14.78
192,ios,6,post,1,13.54
193,ios,6,post,1,16.58
194,ios,6,post,1,13.83
195,ios,6,post,1,14.41
196,ios,6,post,1,13.87
197,ios,6,post,1,13.68
198,ios,6,post,1,12.73
199,ios,6,post,1,13.41
200,ios,6,post,1,11.91
201,ios,6,post,1,14.46
202,ios,6,post,1,14.17
203,ios,6,post,1,13.91
204,ios,6,post,1,13.94
205,ios,6,post,1,12.48
206,ios,6,post,1,16.61
207,ios,6,post,1,13.66
208,ios,6,post,1,14.91
209,ios,6,post,1,14.91
210,ios,6,post,1,14.01
211,ios,6,post,1,14.18
212,ios,6,post,1,14.64
213,ios,6,post,1,13.98
214,ios,6,post,1,14.65
215,ios,6,post,1,13.14
216,ios,6,post,1,15.72
217,ios,6,post,1,14.13
218,ios,6,post,1,12.42
219,ios,6,post,1,14.34
220,ios,6,post,1,16.68
221,ios,6,post,1,12.7
222,ios,6,post,1,14.51
223,ios,6,post,1,15.06
224,ios,6,post,1,12.7
225,ios,6,post,1,13.59
226,ios,6,post,1,14.95
227,ios,6,post,1,13.13
228,ios,6,post,1,13.55
229,ios,6,post,1,14.07
230,ios,6,post,1,14.57
231,ios,6,post,1,15.69
232,ios,6,post,1,15.32
233,ios,6,post,1,14.79
234,ios,6,post,1,14.95
235,ios,6,post,1,12.55
236,ios,6,post,1,14.02
237,ios,6,post,1,15.62
238,ios,6,post,1,14.66
239,ios,6,post,1,13.48
240,ios,6,post,1,14.9
241,ios,6,post,1,14.87
242,ios,6,post,1,13.97
243,ios,6,post,1,14.88
244,ios,6,post,1,14.08
245,ios,6,post,1,15.76
246,ios,6,post,1,13.89
247,ios,6,post,1,15.44
248,ios,6,post,1,13.97
249,ios,6,post,1,14.39
250,ios,6,post,1,14.38
251,ios,6,post,1,14.35
252,ios,6,post,1,15.85
253,ios,6,post,1,15.83
254,ios,6,post,1,14.39
255,ios,6,post,1,15.21
256,ios,6,post,1,14.26
257,ios,6,post,1,14.1
258,ios,6,post,1,13.72
259,ios,6,post,1,15.37
260,ios,6,post,1,14.98
261,ios,6,post,1,14.53
262,ios,6,post,1,14.12
263,ios,6,post,1,14.81
264,ios,6,post,1,12.26
265,ios,6,post,1,14.25
266,ios,6,post,1,14.91
267,ios,6,post,1,14.79
268,ios,6,post,1,12.49
269,ios,6,post,1,14.8
270,ios,6,post,1,14.77
271,ios,6,post,1,13.79
272,ios,6,post,1,14.74
273,ios,6,post,1,13.92
274,ios,6,post,1,13.2
275,ios,6,post,1,14.63
276,ios,6,post,1,14.1
277,ios,6,post,1,15.36
278,ios,6,post,1,15.63
279,ios,6,post,1,13.91
280,ios,6,post,1,13.76
281,ios,6,post,1,13.63
282,ios,6,post,1,12.26
283,ios,6,post,1,13.47
284,ios,6,post,1,11.91
285,ios,6,post,1,14.19
286,ios,6,post,1,13.55
287,ios,6,post,1,13.35
288,ios,6,post,1,12.63
289,ios,6,post,1,11.94
290,ios,6,post,1,15.16
291,ios,6,post,1,13.77
292,ios,6,post,1,14.97
293,ios,6,post,1,14.05
294,ios,6,post,1,13.82
295,ios,6,post,1,15.9
296,ios,6,post,1,11.42
297,ios,6,post,1,15.73
298,ios,6,post,1,13.9
299,ios,6,post,1,14.12
300,ios,6,post,1,14.96
301,ios,6,post,1,14.49
302,ios,6,post,1,13.81
303,ios,6,post,1,11.84
304,ios,6,post,1,13.9
305,ios,6,post,1,15.27
306,ios,6,post,1,14.73
307,ios,6,post,1,14.47
308,ios,6,post,1,16.25
309,ios,6,post,1,15.6
310,ios,6,post,1,14.51
311,ios,6,post,1,14.41
312,ios,6,post,1,12.75
313,ios,6,post,1,13.46
314,ios,6,post,1,15.36
315,ios,6,post,1,13.45
316,ios,6,post,1,13.47
317,ios,6,post,1,12.31
318,ios,6,post,1,14.1
319,ios,6,post,1,13.3
320,ios,6,post,1,15.84
321,ios,6,post,1,14.2
322,ios,6,post,1,16.86
323,ios,6,post,1,15.97
324,ios,6,post,1,13.02
325,ios,6,post,1,15.86
326,ios,6,post,1,15.67
327,ios,6,post,1,14.93
328,ios,6,post,1,15.99
329,ios,6,post,1,14.6
330,ios,6,post,1,15.26
331,ios,6,post,1,15.34
332,ios,6,post,1,14.18
333,ios,6,post,1,14.35
334,ios,6,post,1,13.66
335,ios,6,post,1,12.83
336,ios,6,post,1,14.21
337,ios,6,post,1,14.48
338,ios,6,post,1,14.04
339,ios,6,post,1,14.29
340,ios,6,post,1,13.6
341,ios,6,post,1,16.19
342,ios,6,post,1,15.11
343,ios,6,post,1,13.36
344,ios,6,post,1,13.5
345,ios,6,post,1,12.85
346,ios,6,post,1,13.35
347,ios,6,post,1,13.52
348,ios,6,post,1,15.21
349,ios,6,post,1,13.98
350,ios,6,post,1,14.47
351,ios,6,post,1,14.04
352,ios,6,post,1,13.3
353,ios,6,post,1,15.91
354,ios,6,post,1,13.65
355,ios,6,post,1,15.15
356,ios,6,post,1,13.47
357,ios,6,post,1,12.62
358,ios,6,post,1,14.76
359,ios,6,post,1,12.34
360,ios,6,post,1,13.64
361,ios,6,post,1,11.91
362,ios,6,post,1,14.16
363,ios,6,post,1,13.65
364,ios,6,post,1,12.91
365,ios,6,post,1,14.4
366,ios,6,post,1,14.41
367,ios,6,post,1,15.18
368,ios,6,post,1,14.73
369,ios,6,post,1,11.82
370,ios,6,post,1,13.72
371,ios,6,post,1,14.36
372,ios,6,post,1,15.8
373,ios,6,post,1,14.11
374,ios,6,post,1,14.1
375,ios,6,post,1,12.86
376,ios,6,post,1,13.1
377,ios,6,post,1,13.23
378,ios,6,post,1,14.2
379,ios,6,post,1,14.95
380,ios,6,post,1,13.36
381,ios,6,post,1,14.44
382,ios,6,post,1,13.62
383,ios,6,post,1,15.84
384,ios,6,post,1,13.61
385,ios,6,post,1,13.01
386,ios,6,post,1,13.41
387,ios,6,post,1,15.08
388,ios,6,post,1,14.82
389,ios,6,post,1,15.03
390,ios,6,post,1,16.54
391,ios,6,post,1,14.36
392,ios,6,post,1,12.66
393,ios,6,post,1,14.73
394,ios,6,post,1,15.13
395,ios,6,post,1,14.04
396,ios,6,post,1,15.21
397,ios,6,post,1,13.84
398,ios,6,post,1,13.84
399,ios,6,post,1,15.08
400,ios,6,post,1,12.61
401,ios,6,post,1,15.57
402,ios,6,post,1,14.91
403,ios,6,post,1,14.62
404,ios,6,post,1,15.7
405,ios,6,post,1,14.56
406,ios,6,post,1,10.78
407,ios,6,post,1,15.53
408,ios,6,post,1,14.69
409,ios,6,post,1,13.46
410,ios,6,post,1,13.63
411,ios,6,post,1,15.45
412,ios,6,post,1,16.34
413,ios,6,post,1,16.01
414,ios,6,post,1,13.34
415,ios,6,post,1,15.78
416,ios,6,post,1,13.91
417,ios,6,post,1,13.19
418,ios,6,post,1,15.25
419,ios,6,post,1,14.7
420,ios,6,post,1,15.91
421,ios,6,post,1,14.68
422,ios,6,post,1,14.59
423,ios,6,post,1,13.72
424,ios,6,post,1,13.41
425,ios,6,post,1,13.67
426,ios,6,post,1,14.58
427,ios,6,post,1,13.26
428,ios,6,post,1,12.5
429,ios,6,post,1,13.0
430,ios,6,post,1,15.82
431,ios,6,post,1,14.43
432,ios,6,post,1,13.96
433,ios,6,post,1,14.84
434,ios,6,post,1,14.33
435,ios,6,post,1,13.66
436,ios,6,post,1,13.47
437,ios,6,post,1,14.32
438,ios,6,post,1,15.62
439,ios,6,post,1,14.57
440,ios,6,post,1,12.59
441,ios,6,post,1,12.42
442,ios,6,post,1,15.2
443,ios,6,post,1,15.44
444,ios,6,post,1,14.89
445,ios,6,post,1,14.41
446,ios,6,post,1,12.78
447,ios,6,post,1,14.44
448,ios,6,post,1,14.01
449,ios,6,post,1,15.2
450,ios,6,post,1,12.25
451,ios,6,post,1,14.55
452,ios,6,post,1,13.27
453,ios,6,post,1,16.26
454,ios,6,post,1,14.72
455,ios,6,post,1,13.9
456,ios,6,post,1,13.05
457,ios,6,post,1,14.08
458,ios,6,post,1,13.21
459,ios,6,post,1,14.26
460,ios,6,post,1,12.15
461,ios,6,post,1,15.26
462,ios,6,post,1,12.93
463,ios,6,post,1,14.04
464,ios,6,post,1,14.63
465,ios,6,post,1,14.33
466,ios,6,post,1,14.52
467,ios,6,post,1,15.14
468,ios,6,post,1,16.85
469,ios,6,post,1,14.66
470,ios,6,post,1,13.92
471,ios,6,post,1,16.69
472,ios,6,post,1,13.19
473,ios,6,post,1,14.26
474,ios,6,post,1,13.55
475,ios,6,post,1,14.61
476,ios,6,post,1,15.7
477,ios,6,post,1,12.27
478,ios,6,post,1,16.05
479,ios,6,post,1,14.95
480,ios,6,post,1,14.83
481,ios,6,post,1,13.42
482,ios,6,post,1,13.61
483,ios,6,post,1,14.84
484,ios,6,post,1,13.59
485,ios,6,post,1,13.14
486,ios,6,post,1,13.16
487,ios,6,post,1,13.42
488,ios,6,post,1,12.52
489,ios,6,post,1,16.42
490,ios,6,post,1,13.9
491,ios,6,post,1,15.3
492,ios,6,post,1,13.8
493,ios,6,post,1,14.58
494,ios,6,post,1,14.83
495,ios,6,post,1,16.27
496,ios,6,post,1,14.88
497,ios,6,post,1,15.22
498,ios,6,post,1,15.45
499,ios,6,post,1,13.28
500,ios,6,post,1,14.83
1,ios,7,post,1,14.88
2,ios,7,post,1,15.36
3,ios,7,post,1,14.63
4,ios,7,post,1,16.3
5,ios,7,post,1,16.83
6,ios,7,post,1,13.24
7,ios,7,post,1,13.77
8,ios,7,post,1,16.41
9,ios,7,post,1,16.57
10,ios,7,post,1,14.35
11,ios,7,post,1,16.8
12,ios,7,post,1,15.58
13,ios,7,post,1,15.68
14,ios,7,post,1,14.65
15,ios,7,post,1,15.38
16,ios,7,post,1,16.29
17,ios,7,post,1,14.93
18,ios,7,post,1,16.62
19,ios,7,post,1,13.99
20,ios,7,post,1,15.22
21,ios,7,post,1,15.56
22,ios,7,post,1,14.69
23,ios,7,post,1,16.75
24,ios,7,post,1,14.85
25,ios,7,post,1,15.26
26,ios,7,post,1,15.27
27,ios,7,post,1,13.14
28,ios,7,post,1,15.92
29,ios,7,post,1,15.56
30,ios,7,post,1,15.54
31,ios,7,post,1,15.13
32,ios,7,post,1,15.84
33,ios,7,post,1,16.38
34,ios,7,post,1,16.27
35,ios,7,post,1,17.27
36,ios,7,post,1,14.51
37,ios,7,post,1,15.17
38,ios,7,post,1,16.27
39,ios,7,post,1,15.12
40,ios,7,post,1,16.86
41,ios,7,post,1,16.06
42,ios,7,post,1,15.85
43,ios,7,post,1,16.54
44,ios,7,post,1,13.33
45,ios,7,post,1,13.67
46,ios,7,post,1,17.54
47,ios,7,post,1,16.37
48,ios,7,post,1,16.17
49,ios,7,post,1,14.88
50,ios,7,post,1,15.08
51,ios,7,post,1,14.8
52,ios,7,post,1,14.86
53,ios,7,post,1,15.79
54,ios,7,post,1,15.84
55,ios,7,post,1,18.39
56,ios,7,post,1,16.27
57,ios,7,post,1,15.82
58,ios,7,post,1,14.85
59,ios,7,post,1,16.21
60,ios,7,post,1,17.14
61,ios,7,post,1,16.28
62,ios,7,post,1,16.62
63,ios,7,post,1,15.25
64,ios,7,post,1,18.12
65,ios,7,post,1,13.33
66,ios,7,post,1,16.83
67,ios,7,post,1,16.5
68,ios,7,post,1,15.2
69,ios,7,post,1,13.85
70,ios,7,post,1,16.96
71,ios,7,post,1,16.43
72,ios,7,post,1,15.34
73,ios,7,post,1,16.05
74,ios,7,post,1,16.5
75,ios,7,post,1,15.71
76,ios,7,post,1,15.17
77,ios,7,post,1,15.75
78,ios,7,post,1,14.86
79,ios,7,post,1,15.65
80,ios,7,post,1,16.87
81,ios,7,post,1,15.9
82,ios,7,post,1,14.43
83,ios,7,post,1,15.85
84,ios,7,post,1,15.47
85,ios,7,post,1,15.85
86,ios,7,post,1,14.26
87,ios,7,post,1,16.3
88,ios,7,post,1,15.29
89,ios,7,post,1,17.35
90,ios,7,post,1,14.84
91,ios,7,post,1,14.87
92,ios,7,post,1,15.75
93,ios,7,post,1,15.47
94,ios,7,post,1,14.85
95,ios,7,post,1,14.07
96,ios,7,post,1,17.1
97,ios,7,post,1,16.33
98,ios,7,post,1,16.28
99,ios,7,post,1,14.1
100,ios,7,post,1,14.76
101,ios,7,post,1,14.54
102,ios,7,post,1,14.52
103,ios,7,post,1,16.01
104,ios,7,post,1,15.55
105,ios,7,post,1,14.77
106,ios,7,post,1,15.13
107,ios,7,post,1,15.94
108,ios,7,post,1,17.13
109,ios,7,post,1,16.01
110,ios,7,post,1,16.41
111,ios,7,post,1,14.21
112,ios,7,post,1,16.2
113,ios,7,post,1,16.57
114,ios,7,post,1,15.49
115,ios,7,post,1,14.97
116,ios,7,post,1,15.11
117,ios,7,post,1,13.19
118,ios,7,post,1,15.64
119,ios,7,post,1,13.42
120,ios,7,post,1,15.47
121,ios,7,post,1,15.0
122,ios,7,post,1,15.67
123,ios,7,post,1,16.11
124,ios,7,post,1,15.53
125,ios,7,post,1,16.69
126,ios,7,post,1,15.85
127,ios,7,post,1,14.74
128,ios,7,post,1,14.69
129,ios,7,post,1,12.5
130,ios,7,post,1,14.76
131,ios,7,post,1,14.54
132,ios,7,post,1,15.43
133,ios,7,post,1,17.26
134,ios,7,post,1,16.04
135,ios,7,post,1,16.1
136,ios,7,post,1,14.31
137,ios,7,post,1,14.14
138,ios,7,post,1,17.64
139,ios,7,post,1,15.64
140,ios,7,post,1,15.0
141,ios,7,post,1,13.48
142,ios,7,post,1,17.65
143,ios,7,post,1,14.01
144,ios,7,post,1,15.01
145,ios,7,post,1,16.09
146,ios,7,post,1,15.31
147,ios,7,post,1,17.6
148,ios,7,post,1,16.05
149,ios,7,post,1,15.66
150,ios,7,post,1,16.89
151,ios,7,post,1,16.11
152,ios,7,post,1,16.11
153,ios,7,post,1,17.51
154,ios,7,post,1,15.61
155,ios,7,post,1,14.55
156,ios,7,post,1,14.94
157,ios,7,post,1,17.49
158,ios,7,post,1,15.8
159,ios,7,post,1,16.92
160,ios,7,post,1,15.73
161,ios,7,post,1,16.11
162,ios,7,post,1,14.21
163,ios,7,post,1,14.74
164,ios,7,post,1,14.54
165,ios,7,post,1,14.95
166,ios,7,post,1,14.8
167,ios,7,post,1,15.22
168,ios,7,post,1,15.18
169,ios,7,post,1,14.27
170,ios,7,post,1,15.62
171,ios,7,post,1,14.89
172,ios,7,post,1,16.72
173,ios,7,post,1,14.57
174,ios,7,post,1,17.27
175,ios,7,post,1,15.88
176,ios,7,post,1,16.86
177,ios,7,post,1,14.99
178,ios,7,post,1,15.44
179,ios,7,post,1,15.17
180,ios,7,post,1,16.61
181,ios,7,post,1,15.2
182,ios,7,post,1,16.54
183,ios,7,post,1,14.01
184,ios,7,post,1,13.62
185,ios,7,post,1,15.19
186,ios,7,post,1,14.43
187,ios,7,post,1,15.12
188,ios,7,post,1,17.19
189,ios,7,post,1,15.77
190,ios,7,post,1,16.02
191,ios,7,post,1,13.82
192,ios,7,post,1,13.51
193,ios,7,post,1,16.91
194,ios,7,post,1,15.81
195,ios,7,post,1,14.57
196,ios,7,post,1,14.64
197,ios,7,post,1,16.4
198,ios,7,post,1,15.56
199,ios,7,post,1,12.72
200,ios,7,post,1,14.97
201,ios,7,post,1,16.14
202,ios,7,post,1,13.59
203,ios,7,post,1,15.19
