user_id,variant,assignment_date,converted
6674,treatment,2026-03-02,0
6675,control,2026-03-08,1
6676,treatment,2026-03-11,0
6677,control,2026-03-11,0
6678,control,2026-03-11,0
6679,control,2026-03-13,1
6680,control,2026-03-13,0
6681,treatment,2026-03-03,0
6682,treatment,2026-03-08,0
6683,control,2026-03-15,0
6684,treatment,2026-03-03,1
6685,control,2026-03-09,1
6686,control,2026-03-05,0
6687,treatment,2026-03-11,0
6688,control,2026-03-08,0
6689,treatment,2026-03-15,1
6690,control,2026-03-09,0
6691,treatment,2026-03-11,1
6692,control,2026-03-14,0
6693,control,2026-03-03,0
6694,control,2026-03-03,0
6695,treatment,2026-03-04,0
6696,control,2026-03-10,0
6697,treatment,2026-03-13,0
6698,control,2026-03-13,0
6699,treatment,2026-03-14,1
6700,treatment,2026-03-13,0
6701,treatment,2026-03-03,0
6702,control,2026-03-13,0
6703,control,2026-03-14,1
6704,treatment,2026-03-09,0
6705,control,2026-03-10,0
6706,control,2026-03-11,0
6707,treatment,2026-03-09,0
6708,treatment,2026-03-12,0
6709,control,2026-03-12,0
6710,treatment,2026-03-14,1
6711,treatment,2026-03-15,0
6712,control,2026-03-04,0
6713,control,2026-03-11,1
6714,treatment,2026-03-15,0
6715,control,2026-03-14,0
6716,control,2026-03-08,0
6717,treatment,2026-03-14,1
6718,treatment,2026-03-09,0
6719,treatment,2026-03-14,1
6720,control,2026-03-05,1
6721,control,2026-03-14,0
6722,control,2026-03-09,1
6723,control,2026-03-06,1
6724,treatment,2026-03-14,0
6725,treatment,2026-03-12,0
6726,control,2026-03-08,0
6727,control,2026-03-10,0
6728,treatment,2026-03-08,1
6729,treatment,2026-03-07,0
6730,control,2026-03-04,1
6731,treatment,2026-03-12,1
6732,treatment,2026-03-10,0
6733,treatment,2026-03-04,0
6734,control,2026-03-02,1
6735,treatment,2026-03-02,1
6736,treatment,2026-03-10,0
6737,control,2026-03-14,0
6738,treatment,2026-03-09,1
6739,treatment,2026-03-08,0
6740,control,2026-03-10,1
6741,control,2026-03-12,0
6742,control,2026-03-07,1
6743,control,2026-03-03,0
6744,control,2026-03-14,1
6745,treatment,2026-03-03,0
6746,control,2026-03-10,1
6747,control,2026-03-08,0
6748,control,2026-03-06,1
6749,control,2026-03-05,1
6750,treatment,2026-03-08,0
6751,control,2026-03-11,0
6752,control,2026-03-02,0
6753,treatment,2026-03-15,0
6754,treatment,2026-03-11,0
6755,control,2026-03-04,1
6756,treatment,2026-03-11,1
6757,treatment,2026-03-10,1
6758,treatment,2026-03-12,1
6759,treatment,2026-03-03,1
6760,control,2026-03-10,0
6761,control,2026-03-03,0
6762,control,2026-03-09,1
6763,control,2026-03-14,1
6764,control,2026-03-13,0
6765,control,2026-03-06,0
6766,treatment,2026-03-13,0
6767,control,2026-03-10,1
6768,treatment,2026-03-15,1
6769,treatment,2026-03-05,0
6770,treatment,2026-03-08,0
6771,control,2026-03-07,0
6772,treatment,2026-03-05,1
6773,treatment,2026-03-04,0
6774,treatment,2026-03-08,0
6775,control,2026-03-02,1
6776,control,2026-03-07,1
6777,control,2026-03-14,0
6778,control,2026-03-04,1
6779,treatment,2026-03-07,0
6780,treatment,2026-03-14,1
6781,control,2026-03-14,0
6782,control,2026-03-14,0
6783,control,2026-03-10,1
6784,treatment,2026-03-04,1
6785,control,2026-03-08,0
6786,control,2026-03-15,0
6787,control,2026-03-11,1
6788,control,2026-03-05,0
6789,treatment,2026-03-04,0
6790,treatment,2026-03-10,0
6791,control,2026-03-04,0
6792,control,2026-03-09,0
6793,control,2026-03-07,0
6794,treatment,2026-03-10,1
6795,treatment,2026-03-05,0
6796,control,2026-03-04,0
6797,treatment,2026-03-04,0
6798,treatment,2026-03-12,0
6799,treatment,2026-03-12,0
6800,control,2026-03-11,0
6801,control,2026-03-14,0
6802,control,2026-03-03,1
6803,treatment,2026-03-11,1
6804,treatment,2026-03-11,1
6805,treatment,2026-03-07,1
6806,control,2026-03-07,1
6807,control,2026-03-13,0
6808,treatment,2026-03-07,1
6809,control,2026-03-05,0
6810,treatment,2026-03-06,0
6811,treatment,2026-03-12,0
6812,treatment,2026-03-06,0
6813,control,2026-03-13,0
6814,control,2026-03-08,1
6815,control,2026-03-02,0
6816,control,2026-03-13,0
6817,treatment,2026-03-02,0
6818,control,2026-03-13,1
6819,control,2026-03-12,0
6820,control,2026-03-15,0
6821,treatment,2026-03-06,0
6822,control,2026-03-13,0
6823,treatment,2026-03-15,0
6824,control,2026-03-10,1
6825,control,2026-03-08,0
6826,control,2026-03-02,0
6827,control,2026-03-02,1
6828,control,2026-03-11,0
6829,control,2026-03-07,0
6830,control,2026-03-11,1
6831,control,2026-03-03,0
6832,treatment,2026-03-05,0
6833,control,2026-03-03,0
6834,treatment,2026-03-03,0
6835,treatment,2026-03-05,0
6836,control,2026-03-04,0
6837,control,2026-03-10,0
6838,treatment,2026-03-12,1
6839,treatment,2026-03-04,1
6840,control,2026-03-04,0
6841,treatment,2026-03-13,1
6842,treatment,2026-03-14,1
6843,control,2026-03-05,0
6844,control,2026-03-12,1
6845,control,2026-03-02,0
6846,treatment,2026-03-15,0
6847,treatment,2026-03-08,0
6848,control,2026-03-05,0
6849,control,2026-03-07,1
6850,control,2026-03-04,1
6851,treatment,2026-03-15,0
6852,treatment,2026-03-12,1
6853,treatment,2026-03-02,0
6854,treatment,2026-03-08,0
6855,treatment,2026-03-12,0
6856,treatment,2026-03-08,0
6857,control,2026-03-12,1
6858,control,2026-03-12,0
6859,treatment,2026-03-05,0
6860,treatment,2026-03-11,0
6861,treatment,2026-03-12,0
6862,control,2026-03-02,0
6863,control,2026-03-11,0
6864,control,2026-03-08,0
6865,control,2026-03-10,0
6866,control,2026-03-14,1
6867,control,2026-03-11,0
6868,control,2026-03-08,0
6869,control,2026-03-04,0
6870,treatment,2026-03-12,1
6871,control,2026-03-14,0
6872,control,2026-03-07,1
6873,treatment,2026-03-15,0
6874,control,2026-03-14,0
6875,control,2026-03-10,0
6876,control,2026-03-10,1
6877,treatment,2026-03-08,0
6878,control,2026-03-06,1
6879,treatment,2026-03-13,1
6880,control,2026-03-03,0
6881,control,2026-03-04,1
6882,control,2026-03-07,0
6883,control,2026-03-05,1
6884,control,2026-03-03,1
6885,control,2026-03-03,0
6886,treatment,2026-03-13,1
6887,control,2026-03-14,0
6888,control,2026-03-05,1
6889,treatment,2026-03-06,1
6890,control,2026-03-06,0
6891,control,2026-03-04,0
6892,treatment,2026-03-13,1
6893,control,2026-03-11,0
6894,treatment,2026-03-04,0
6895,control,2026-03-14,1
6896,control,2026-03-13,1
6897,control,2026-03-03,0
6898,control,2026-03-15,0
6899,control,2026-03-12,1
6900,control,2026-03-05,0
6901,treatment,2026-03-13,0
6902,control,2026-03-06,1
6903,control,2026-03-04,0
6904,treatment,2026-03-15,0
6905,treatment,2026-03-10,0
6906,treatment,2026-03-06,1
6907,treatment,2026-03-03,0
6908,treatment,2026-03-05,1
6909,treatment,2026-03-12,0
6910,control,2026-03-07,1
6911,treatment,2026-03-08,1
6912,treatment,2026-03-08,0
6913,treatment,2026-03-11,1
6914,control,2026-03-08,0
6915,control,2026-03-06,0
6916,treatment,2026-03-04,0
6917,treatment,2026-03-10,0
6918,control,2026-03-15,0
6919,treatment,2026-03-09,0
6920,control,2026-03-14,1
6921,treatment,2026-03-07,1
6922,treatment,2026-03-10,0
6923,control,2026-03-05,1
6924,control,2026-03-14,0
6925,control,2026-03-03,0
6926,control,2026-03-02,1
6927,treatment,2026-03-14,1
6928,treatment,2026-03-13,0
6929,treatment,2026-03-12,1
6930,treatment,2026-03-04,1
6931,control,2026-03-09,0
6932,control,2026-03-07,0
6933,treatment,2026-03-12,0
6934,control,2026-03-02,1
6935,control,2026-03-10,0
6936,control,2026-03-14,0
6937,control,2026-03-07,1
6938,control,2026-03-14,0
6939,treatment,2026-03-12,1
6940,treatment,2026-03-14,1
6941,treatment,2026-03-11,1
6942,control,2026-03-05,0
6943,treatment,2026-03-05,0
6944,control,2026-03-05,0
6945,control,2026-03-12,0
6946,control,2026-03-12,1
6947,control,2026-03-15,1
6948,control,2026-03-09,1
6949,control,2026-03-04,0
6950,control,2026-03-07,0
6951,control,2026-03-09,0
6952,control,2026-03-06,1
6953,control,2026-03-06,0
6954,control,2026-03-13,1
6955,treatment,2026-03-03,1
6956,control,2026-03-15,0
6957,treatment,2026-03-14,1
6958,control,2026-03-07,1
6959,control,2026-03-08,0
6960,treatment,2026-03-14,0
6961,control,2026-03-04,0
6962,treatment,2026-03-13,0
6963,control,2026-03-04,0
6964,control,2026-03-10,0
6965,control,2026-03-08,0
6966,treatment,2026-03-10,1
6967,control,2026-03-14,0
6968,control,2026-03-15,0
6969,control,2026-03-02,0
6970,control,2026-03-06,0
6971,control,2026-03-08,0
6972,control,2026-03-06,0
6973,treatment,2026-03-02,0
6974,treatment,2026-03-14,0
6975,treatment,2026-03-13,0
6976,control,2026-03-09,1
6977,control,2026-03-13,1
6978,treatment,2026-03-11,0
6979,treatment,2026-03-13,0
6980,treatment,2026-03-09,0
6981,treatment,2026-03-09,1
6982,control,2026-03-02,0
6983,control,2026-03-13,0
6984,control,2026-03-03,1
6985,treatment,2026-03-08,1
6986,control,2026-03-12,0
6987,control,2026-03-13,0
6988,treatment,2026-03-08,0
6989,treatment,2026-03-12,0
6990,treatment,2026-03-09,1
6991,treatment,2026-03-06,1
6992,control,2026-03-03,0
6993,treatment,2026-03-08,1
6994,control,2026-03-11,1
6995,control,2026-03-05,0
6996,control,2026-03-09,0
6997,treatment,2026-03-05,0
6998,control,2026-03-09,0
6999,treatment,2026-03-05,0
7000,control,2026-03-02,0
7001,control,2026-03-14,0
7002,control,2026-03-15,0
7003,treatment,2026-03-03,1
7004,treatment,2026-03-08,0
7005,control,2026-03-10,0
7006,control,2026-03-04,0
7007,control,2026-03-03,0
7008,control,2026-03-02,1
7009,treatment,2026-03-02,1
7010,control,2026-03-12,0
7011,control,2026-03-05,1
7012,treatment,2026-03-02,1
7013,treatment,2026-03-06,0
7014,treatment,2026-03-08,1
7015,control,2026-03-13,1
7016,control,2026-03-09,1
7017,control,2026-03-07,0
7018,control,2026-03-07,1
7019,treatment,2026-03-03,0
7020,treatment,2026-03-11,0
7021,control,2026-03-07,0
7022,control,2026-03-05,1
7023,control,2026-03-14,0
7024,control,2026-03-12,1
7025,control,2026-03-06,0
7026,control,2026-03-02,1
7027,control,2026-03-02,0
7028,treatment,2026-03-06,0
7029,treatment,2026-03-04,1
7030,treatment,2026-03-15,0
7031,treatment,2026-03-13,0
7032,control,2026-03-04,0
7033,control,2026-03-09,1
7034,treatment,2026-03-09,0
7035,control,2026-03-05,0
7036,control,2026-03-03,0
7037,treatment,2026-03-05,1
7038,control,2026-03-06,0
7039,control,2026-03-04,0
7040,treatment,2026-03-08,0
7041,control,2026-03-11,0
7042,control,2026-03-05,1
7043,control,2026-03-05,1
7044,control,2026-03-07,1
7045,control,2026-03-13,0
7046,control,2026-03-03,0
7047,control,2026-03-13,1
7048,treatment,2026-03-04,1
7049,control,2026-03-07,0
7050,control,2026-03-14,0
7051,treatment,2026-03-03,1
7052,treatment,2026-03-15,0
7053,control,2026-03-13,1
7054,treatment,2026-03-06,1
7055,control,2026-03-12,1
7056,control,2026-03-14,0
7057,control,2026-03-05,1
7058,treatment,2026-03-02,0
7059,treatment,2026-03-14,1
7060,control,2026-03-12,1
7061,control,2026-03-11,0
7062,treatment,2026-03-07,0
7063,control,2026-03-02,1
7064,control,2026-03-09,0
7065,control,2026-03-15,1
7066,control,2026-03-03,0
7067,control,2026-03-15,1
7068,control,2026-03-05,1
7069,control,2026-03-05,1
7070,control,2026-03-07,0
7071,treatment,2026-03-13,0
7072,control,2026-03-05,0
7073,treatment,2026-03-11,0
7074,treatment,2026-03-11,0
7075,treatment,2026-03-02,1
7076,treatment,2026-03-07,1
7077,control,2026-03-06,0
7078,control,2026-03-08,0
7079,treatment,2026-03-08,0
7080,control,2026-03-09,0
7081,control,2026-03-05,1
7082,treatment,2026-03-14,1
7083,treatment,2026-03-11,0
7084,treatment,2026-03-11,0
7085,treatment,2026-03-09,0
7086,treatment,2026-03-08,0
7087,treatment,2026-03-08,0
7088,treatment,2026-03-15,0
7089,treatment,2026-03-06,0
7090,control,2026-03-08,1
7091,control,2026-03-15,0
7092,treatment,2026-03-15,1
7093,treatment,2026-03-06,1
7094,treatment,2026-03-02,1
7095,control,2026-03-05,0
7096,treatment,2026-03-11,0
7097,control,2026-03-13,0
7098,treatment,2026-03-03,1
7099,treatment,2026-03-12,1
7100,treatment,2026-03-06,0
7101,control,2026-03-05,1
7102,control,2026-03-08,0
7103,control,2026-03-12,0
7104,treatment,2026-03-02,0
7105,control,2026-03-08,0
7106,control,2026-03-14,0
7107,treatment,2026-03-08,1
7108,treatment,2026-03-13,0
7109,control,2026-03-03,0
7110,control,2026-03-08,0
7111,treatment,2026-03-04,0
7112,control,2026-03-02,1
7113,control,2026-03-03,1
7114,treatment,2026-03-06,1
7115,treatment,2026-03-12,0
7116,control,2026-03-10,1
7117,treatment,2026-03-02,0
7118,treatment,2026-03-08,0
7119,treatment,2026-03-05,0
7120,treatment,2026-03-02,0
7121,treatment,2026-03-11,0
7122,treatment,2026-03-07,0
7123,treatment,2026-03-03,1
7124,treatment,2026-03-13,0
7125,treatment,2026-03-05,0
7126,control,2026-03-05,1
7127,control,2026-03-07,1
7128,treatment,2026-03-13,0
7129,treatment,2026-03-04,0
7130,treatment,2026-03-09,1
7131,treatment,2026-03-15,0
7132,treatment,2026-03-08,1
7133,control,2026-03-14,0
7134,treatment,2026-03-14,1
7135,treatment,2026-03-04,1
7136,control,2026-03-14,0
7137,treatment,2026-03-11,1
7138,control,2026-03-02,1
7139,control,2026-03-07,0
7140,control,2026-03-11,1
7141,treatment,2026-03-11,0
7142,treatment,2026-03-12,0
7143,treatment,2026-03-13,0
7144,treatment,2026-03-07,1
7145,treatment,2026-03-05,0
7146,control,2026-03-05,0
7147,control,2026-03-07,0
7148,treatment,2026-03-08,1
7149,treatment,2026-03-15,1
7150,control,2026-03-02,0
7151,control,2026-03-06,0
7152,control,2026-03-11,0
7153,treatment,2026-03-06,1
7154,control,2026-03-09,0
7155,control,2026-03-02,1
7156,treatment,2026-03-09,0
7157,control,2026-03-04,0
7158,control,2026-03-08,0
7159,control,2026-03-05,0
7160,control,2026-03-06,0
7161,treatment,2026-03-12,0
7162,control,2026-03-05,1
7163,treatment,2026-03-09,0
7164,treatment,2026-03-15,1
7165,treatment,2026-03-05,0
7166,treatment,2026-03-14,0
7167,treatment,2026-03-10,0
7168,control,2026-03-04,1
7169,control,2026-03-13,0
7170,treatment,2026-03-13,1
7171,control,2026-03-09,0
7172,treatment,2026-03-11,1
7173,control,2026-03-04,1
7174,control,2026-03-14,0
7175,control,2026-03-11,1
7176,treatment,2026-03-11,0
7177,control,2026-03-14,1
7178,control,2026-03-04,0
7179,control,2026-03-14,0
7180,treatment,2026-03-04,1
7181,treatment,2026-03-08,1
7182,treatment,2026-03-09,0
7183,control,2026-03-12,0
7184,control,2026-03-15,0
7185,control,2026-03-10,0
7186,control,2026-03-02,1
7187,control,2026-03-13,0
7188,control,2026-03-10,0
7189,treatment,2026-03-03,0
7190,treatment,2026-03-10,0
7191,control,2026-03-08,0
7192,control,2026-03-13,1
7193,control,2026-03-03,0
7194,control,2026-03-02,0
7195,treatment,2026-03-02,0
7196,control,2026-03-10,0
7197,treatment,2026-03-02,1
7198,control,2026-03-12,0
7199,treatment,2026-03-07,1
7200,treatment,2026-03-03,0
7201,treatment,2026-03-03,1
7202,treatment,2026-03-06,0
7203,control,2026-03-07,0
7204,control,2026-03-04,0
7205,treatment,2026-03-04,0
7206,control,2026-03-07,1
7207,treatment,2026-03-11,0
7208,control,2026-03-10,0
7209,control,2026-03-09,0
7210,control,2026-03-06,0
7211,treatment,2026-03-09,1
7212,control,2026-03-14,0
7213,treatment,2026-03-07,0
7214,treatment,2026-03-05,1
7215,treatment,2026-03-15,1
7216,treatment,2026-03-12,1
7217,control,2026-03-10,1
7218,treatment,2026-03-05,1
7219,control,2026-03-09,0
7220,control,2026-03-11,1
7221,control,2026-03-11,0
7222,control,2026-03-02,0
7223,control,2026-03-15,1
7224,control,2026-03-10,0
7225,treatment,2026-03-13,1
7226,control,2026-03-11,0
7227,treatment,2026-03-14,0
7228,treatment,2026-03-07,1
7229,control,2026-03-05,0
7230,treatment,2026-03-07,1
7231,treatment,2026-03-03,0
7232,control,2026-03-07,1
7233,treatment,2026-03-12,0
7234,treatment,2026-03-13,0
7235,control,2026-03-10,0
7236,control,2026-03-13,0
7237,control,2026-03-08,0
7238,control,2026-03-03,0
7239,treatment,2026-03-10,0
7240,control,2026-03-11,1
7241,control,2026-03-14,0
7242,control,2026-03-03,0
7243,treatment,2026-03-11,0
7244,control,2026-03-15,0
7245,treatment,2026-03-10,0
7246,treatment,2026-03-03,0
7247,treatment,2026-03-14,1
7248,treatment,2026-03-12,1
7249,treatment,2026-03-13,1
7250,control,2026-03-03,0
7251,control,2026-03-10,1
7252,control,2026-03-03,1
7253,treatment,2026-03-04,1
7254,treatment,2026-03-09,0
7255,control,2026-03-07,0
7256,control,2026-03-08,1
7257,control,2026-03-08,0
7258,control,2026-03-12,0
7259,control,2026-03-06,0
7260,treatment,2026-03-09,1
7261,control,2026-03-07,0
7262,treatment,2026-03-13,0
7263,treatment,2026-03-08,0
7264,treatment,2026-03-06,1
7265,control,2026-03-09,0
7266,control,2026-03-09,1
7267,control,2026-03-15,0
7268,treatment,2026-03-15,0
7269,control,2026-03-11,0
7270,control,2026-03-13,1
7271,treatment,2026-03-09,0
7272,treatment,2026-03-05,0
7273,control,2026-03-05,0
7274,treatment,2026-03-06,1
7275,treatment,2026-03-10,0
7276,treatment,2026-03-10,0
7277,treatment,2026-03-03,0
7278,control,2026-03-13,0
7279,treatment,2026-03-06,0
7280,treatment,2026-03-09,1
7281,control,2026-03-10,0
7282,treatment,2026-03-06,0
7283,treatment,2026-03-10,1
7284,control,2026-03-14,0
7285,treatment,2026-03-08,1
7286,control,2026-03-09,0
7287,treatment,2026-03-06,0
7288,treatment,2026-03-12,1
7289,control,2026-03-02,0
7290,treatment,2026-03-14,0
7291,treatment,2026-03-09,0
7292,treatment,2026-03-03,1
7293,control,2026-03-15,0
7294,treatment,2026-03-13,1
7295,treatment,2026-03-13,0
7296,control,2026-03-02,0
7297,treatment,2026-03-09,0
7298,treatment,2026-03-10,0
7299,control,2026-03-13,1
7300,treatment,2026-03-05,0
7301,treatment,2026-03-08,0
7302,control,2026-03-11,0
7303,treatment,2026-03-03,0
7304,treatment,2026-03-08,0
7305,control,2026-03-02,0
7306,treatment,2026-03-11,0
7307,control,2026-03-08,1
7308,treatment,2026-03-04,0
7309,treatment,2026-03-02,1
7310,treatment,2026-03-06,0
7311,treatment,2026-03-03,0
7312,treatment,2026-03-07,0
7313,control,2026-03-03,1
7314,treatment,2026-03-05,0
7315,treatment,2026-03-06,0
7316,treatment,2026-03-05,1
7317,control,2026-03-07,1
7318,control,2026-03-05,0
7319,treatment,2026-03-11,1
7320,control,2026-03-06,1
7321,control,2026-03-03,0
7322,treatment,2026-03-03,0
7323,control,2026-03-05,1
7324,treatment,2026-03-09,1
7325,treatment,2026-03-09,1
7326,treatment,2026-03-04,0
7327,control,2026-03-10,0
7328,control,2026-03-11,0
7329,treatment,2026-03-09,0
7330,control,2026-03-13,0
7331,control,2026-03-09,0
7332,control,2026-03-05,1
7333,control,2026-03-04,1
7334,treatment,2026-03-15,1
7335,control,2026-03-02,0
7336,treatment,2026-03-08,0
7337,control,2026-03-04,0
7338,treatment,2026-03-03,0
7339,treatment,2026-03-15,0
7340,control,2026-03-05,1
7341,control,2026-03-06,0
7342,control,2026-03-06,1
7343,treatment,2026-03-06,0
7344,control,2026-03-05,1
7345,control,2026-03-06,0
7346,control,2026-03-04,0
7347,treatment,2026-03-15,0
7348,treatment,2026-03-07,1
7349,control,2026-03-15,0
7350,treatment,2026-03-08,1
7351,treatment,2026-03-10,0
7352,control,2026-03-12,0
7353,treatment,2026-03-07,0
7354,treatment,2026-03-06,0
7355,treatment,2026-03-15,0
7356,control,2026-03-14,0
7357,control,2026-03-05,0
7358,treatment,2026-03-05,0
7359,control,2026-03-11,0
7360,control,2026-03-12,0
7361,control,2026-03-14,0
7362,control,2026-03-14,1
7363,treatment,2026-03-10,1
7364,control,2026-03-06,0
7365,treatment,2026-03-06,0
7366,treatment,2026-03-11,0
7367,treatment,2026-03-13,0
7368,treatment,2026-03-07,0
7369,control,2026-03-04,0
7370,control,2026-03-14,1
7371,treatment,2026-03-10,0
7372,treatment,2026-03-08,0
7373,control,2026-03-09,0
7374,treatment,2026-03-15,0
7375,control,2026-03-12,0
7376,treatment,2026-03-09,0
7377,control,2026-03-05,0
7378,control,2026-03-08,0
7379,control,2026-03-07,0
7380,control,2026-03-11,1
7381,treatment,2026-03-02,0
7382,control,2026-03-14,1
7383,treatment,2026-03-09,0
7384,control,2026-03-14,0
7385,treatment,2026-03-03,0
7386,treatment,2026-03-02,1
7387,control,2026-03-14,0
7388,control,2026-03-13,0
7389,control,2026-03-02,1
7390,control,2026-03-05,1
7391,treatment,2026-03-07,0
7392,treatment,2026-03-03,0
7393,control,2026-03-04,1
7394,treatment,2026-03-04,0
7395,treatment,2026-03-02,1
7396,control,2026-03-15,1
7397,treatment,2026-03-04,0
7398,control,2026-03-11,1
7399,treatment,2026-03-11,0
7400,treatment,2026-03-02,1
7401,control,2026-03-02,1
7402,treatment,2026-03-11,0
7403,treatment,2026-03-05,0
7404,control,2026-03-15,0
7405,treatment,2026-03-07,1
7406,treatment,2026-03-04,0
7407,treatment,2026-03-07,0
7408,treatment,2026-03-06,0
7409,control,2026-03-03,0
7410,control,2026-03-11,1
7411,control,2026-03-02,0
7412,control,2026-03-04,1
7413,treatment,2026-03-09,1
7414,treatment,2026-03-10,0
7415,control,2026-03-14,0
7416,control,2026-03-02,0
7417,treatment,2026-03-12,1
7418,control,2026-03-06,0
7419,control,2026-03-09,1
7420,treatment,2026-03-06,0
7421,treatment,2026-03-13,0
7422,treatment,2026-03-02,0
7423,treatment,2026-03-15,0
7424,control,2026-03-05,0
7425,control,2026-03-10,0
7426,control,2026-03-09,0
7427,treatment,2026-03-09,1
7428,control,2026-03-05,1
7429,control,2026-03-13,0
7430,treatment,2026-03-10,1
7431,control,2026-03-12,1
7432,control,2026-03-10,0
7433,control,2026-03-04,1
7434,treatment,2026-03-03,1
7435,treatment,2026-03-12,1
7436,treatment,2026-03-09,1
7437,treatment,2026-03-04,1
7438,control,2026-03-08,0
7439,control,2026-03-14,1
7440,control,2026-03-02,0
7441,control,2026-03-06,0
7442,control,2026-03-12,1
7443,treatment,2026-03-05,0
7444,control,2026-03-03,1
7445,control,2026-03-05,0
7446,control,2026-03-06,1
7447,control,2026-03-12,1
7448,control,2026-03-06,0
7449,control,2026-03-08,0
7450,treatment,2026-03-02,1
7451,control,2026-03-09,0
7452,control,2026-03-02,0
7453,control,2026-03-02,1
7454,treatment,2026-03-11,0
7455,control,2026-03-15,1
7456,treatment,2026-03-08,0
7457,treatment,2026-03-02,0
7458,treatment,2026-03-13,0
7459,control,2026-03-04,1
7460,treatment,2026-03-09,0
7461,control,2026-03-04,1
7462,control,2026-03-03,1
7463,control,2026-03-14,0
7464,treatment,2026-03-11,1
7465,treatment,2026-03-04,0
7466,treatment,2026-03-08,0
7467,treatment,2026-03-08,1
7468,treatment,2026-03-12,0
7469,treatment,2026-03-02,0
7470,treatment,2026-03-06,0
7471,treatment,2026-03-03,0
7472,treatment,2026-03-13,0
7473,control,2026-03-03,0
7474,treatment,2026-03-11,0
7475,treatment,2026-03-06,1
7476,treatment,2026-03-11,0
7477,control,2026-03-13,0
7478,control,2026-03-02,0
7479,control,2026-03-13,0
7480,control,2026-03-07,0
7481,treatment,2026-03-12,0
7482,control,2026-03-13,0
7483,treatment,2026-03-11,0
7484,treatment,2026-03-12,0
7485,treatment,2026-03-02,0
7486,control,2026-03-02,1
7487,control,2026-03-15,0
7488,control,2026-03-06,0
7489,treatment,2026-03-03,0
7490,treatment,2026-03-06,0
7491,control,2026-03-14,1
7492,control,2026-03-02,1
7493,control,2026-03-11,1
7494,control,2026-03-06,1
7495,treatment,2026-03-05,1
7496,treatment,2026-03-14,0
7497,treatment,2026-03-13,0
7498,treatment,2026-03-03,0
7499,control,2026-03-05,0
7500,control,2026-03-04,1
7501,treatment,2026-03-02,0
7502,treatment,2026-03-08,0
7503,control,2026-03-15,0
7504,control,2026-03-15,1
7505,control,2026-03-11,1
7506,control,2026-03-12,0
7507,treatment,2026-03-05,1
7508,treatment,2026-03-13,0
7509,treatment,2026-03-12,0
7510,control,2026-03-03,0
7511,control,2026-03-08,0
7512,control,2026-03-04,0
7513,treatment,2026-03-08,0
7514,control,2026-03-05,0
7515,treatment,2026-03-10,0
7516,control,2026-03-14,0
7517,treatment,2026-03-08,0
7518,control,2026-03-10,0
7519,treatment,2026-03-04,0
7520,treatment,2026-03-07,1
7521,treatment,2026-03-13,1
7522,control,2026-03-11,1
7523,control,2026-03-05,0
7524,control,2026-03-14,1
7525,treatment,2026-03-12,0
7526,control,2026-03-11,0
7527,treatment,2026-03-05,0
7528,control,2026-03-09,0
7529,control,2026-03-12,0
7530,treatment,2026-03-05,1
7531,treatment,2026-03-08,1
7532,treatment,2026-03-06,1
7533,treatment,2026-03-13,0
7534,control,2026-03-08,1
7535,control,2026-03-15,0
7536,control,2026-03-12,0
7537,control,2026-03-02,1
7538,control,2026-03-11,1
7539,treatment,2026-03-02,0
7540,control,2026-03-06,0
7541,treatment,2026-03-11,0
7542,control,2026-03-15,1
7543,control,2026-03-15,0
7544,treatment,2026-03-05,0
7545,treatment,2026-03-04,1
7546,treatment,2026-03-11,0
7547,control,2026-03-09,1
7548,treatment,2026-03-04,1
7549,control,2026-03-02,1
7550,control,2026-03-11,1
7551,treatment,2026-03-02,0
7552,control,2026-03-13,1
7553,treatment,2026-03-05,0
7554,treatment,2026-03-03,0
7555,control,2026-03-04,1
7556,treatment,2026-03-02,1
7557,control,2026-03-03,0
7558,control,2026-03-15,0
7559,control,2026-03-11,1
7560,control,2026-03-03,0
7561,treatment,2026-03-02,1
7562,control,2026-03-02,0
7563,treatment,2026-03-15,1
7564,control,2026-03-11,0
7565,control,2026-03-09,0
7566,control,2026-03-02,0
7567,control,2026-03-06,0
7568,control,2026-03-05,0
7569,control,2026-03-02,0
7570,treatment,2026-03-02,0
7571,treatment,2026-03-12,0
7572,treatment,2026-03-06,1
7573,treatment,2026-03-11,0
7574,control,2026-03-13,1
7575,control,2026-03-10,0
7576,treatment,2026-03-05,0
7577,control,2026-03-13,0
7578,treatment,2026-03-03,0
7579,control,2026-03-13,0
7580,treatment,2026-03-03,0
7581,treatment,2026-03-06,1
7582,treatment,2026-03-03,0
7583,treatment,2026-03-09,0
7584,treatment,2026-03-04,0
7585,control,2026-03-14,0
7586,control,2026-03-12,1
7587,treatment,2026-03-13,1
7588,treatment,2026-03-05,1
7589,treatment,2026-03-02,1
7590,control,2026-03-12,0
7591,control,2026-03-09,1
7592,treatment,2026-03-08,0
7593,control,2026-03-14,1
7594,control,2026-03-08,1
7595,control,2026-03-05,0
7596,control,2026-03-11,0
7597,control,2026-03-10,0
7598,treatment,2026-03-13,0
7599,control,2026-03-12,0
7600,treatment,2026-03-07,1
7601,control,2026-03-06,1
7602,control,2026-03-08,0
7603,treatment,2026-03-05,0
7604,control,2026-03-03,0
7605,treatment,2026-03-07,0
7606,control,2026-03-11,1
7607,treatment,2026-03-06,0
7608,control,2026-03-09,0
7609,control,2026-03-05,0
7610,control,2026-03-09,0
